match_id,time_start,time_end,bot_a,bot_b,outcome_a,duration_minutes,category,elo_diff
9,0.0,7.87,718,836,1.0,7.87,normal,0.0
10,0.0,8.87,960,1023,0.0,8.87,normal,0.0
1,0.0,9.58,496,1007,1.0,9.58,normal,0.0
3,0.0,10.08,518,970,1.0,10.08,normal,0.0
6,0.0,10.86,721,940,0.0,10.86,normal,0.0
7,0.0,10.9,516,966,0.0,10.9,normal,0.0
0,0.0,11.0,248,1058,1.0,11.0,normal,0.0
8,0.0,11.23,961,1023,1.0,11.23,normal,0.0
5,0.0,11.58,510,526,1.0,11.58,normal,0.0
4,0.0,11.59,637,836,1.0,11.59,normal,0.0
2,0.0,13.66,729,1085,0.0,13.66,normal,0.0
14,9.58,16.21,943,1065,1.0,6.63,normal,0.0
19,11.23,17.19,496,1089,1.0,5.96,normal,8.0
20,11.58,18.69,340,970,0.0,7.11,normal,8.0
18,11.0,19.0,836,960,0.0,8.0,normal,0.0
13,8.87,19.69,718,1045,1.0,10.82,normal,8.0
16,10.86,20.41,836,876,1.0,9.55,normal,8.0
15,10.08,20.61,352,1085,0.0,10.53,normal,0.0
22,13.66,22.19,201,1007,1.0,8.53,normal,8.0
12,7.87,22.94,49,1082,1.0,15.07,normal,0.0
17,10.9,23.65,720,943,1.0,12.75,normal,0.0
21,11.59,25.15,446,721,1.0,13.56,normal,8.0
25,18.69,26.28,930,970,0.0,7.59,normal,0.18
26,19.0,27.97,167,1089,1.0,8.97,normal,7.82
28,20.41,28.86,115,943,1.0,8.45,normal,8.0
24,17.19,29.32,981,1008,0.0,12.13,normal,0.0
23,16.21,29.46,940,1008,0.0,13.25,normal,8.0
30,22.19,31.93,1058,1065,1.0,9.74,normal,0.0
32,23.65,32.6,346,1054,1.0,8.95,normal,0.0
31,22.94,33.85,49,1049,1.0,10.91,normal,8.0
33,25.15,33.89,510,516,1.0,8.74,normal,16.0
29,20.61,33.92,352,1054,0.0,13.31,normal,7.82
38,29.46,36.48,1007,1089,1.0,7.02,normal,0.18
34,26.28,37.83,1057,1082,0.0,11.55,normal,8.0
27,19.69,37.96,779,977,0.0,18.27,normal,0.0
42,33.89,38.18,49,510,0.0,4.29,abnormal,0.18
35,27.97,40.03,275,338,0.0,12.06,normal,0.0
36,28.86,40.26,168,720,1.0,11.4,normal,8.18
40,32.6,41.58,40,346,1.0,8.98,normal,8.0
43,33.92,44.8,352,759,0.0,10.88,normal,15.82
41,33.85,44.9,943,1008,0.0,11.05,normal,24.18
45,37.83,45.28,1007,1080,0.0,7.45,normal,7.81
46,37.96,45.43,1054,1058,1.0,7.47,normal,0.0
47,38.18,46.56,876,1089,0.0,8.38,normal,15.1
39,31.93,46.87,1008,1078,1.0,14.94,normal,16.0
49,40.26,49.37,357,720,1.0,9.11,normal,0.0
44,36.48,50.16,1008,1058,0.0,13.68,normal,16.0
48,40.03,51.72,708,1080,1.0,11.69,normal,0.0
51,44.8,52.27,721,961,0.0,7.47,normal,24.0
50,41.58,52.62,510,832,1.0,11.04,normal,23.64
55,46.56,54.24,1057,1089,0.0,7.68,normal,7.11
52,44.9,54.44,1058,1085,1.0,9.54,normal,15.82
54,45.43,55.88,1007,1045,0.0,10.45,normal,7.82
53,45.28,56.58,1008,1057,1.0,11.3,normal,31.63
57,49.37,58.15,637,1054,1.0,8.78,normal,0.19
58,50.16,59.27,357,1080,1.0,9.11,normal,0.18
11,0.0,60.0,1007,1052,0.5,60.0,timelimit,0.0
60,52.27,61.21,720,961,1.0,8.94,normal,23.64
56,46.87,61.33,1049,1078,0.0,14.46,normal,0.35
59,51.72,61.5,248,1085,1.0,9.78,normal,7.82
64,55.88,62.19,1058,1080,1.0,6.31,normal,9.6
61,52.62,62.37,510,1044,1.0,9.75,normal,31.09
62,54.24,64.74,201,1089,1.0,10.5,normal,14.94
63,54.44,65.49,40,943,1.0,11.05,normal,23.81
65,56.58,66.64,117,699,0.0,10.06,normal,0.0
69,61.21,68.54,961,1044,0.0,7.33,normal,7.09
67,59.27,68.78,517,526,1.0,9.51,normal,8.0
66,58.15,68.97,876,1007,1.0,10.82,normal,6.56
68,60.0,70.14,930,1082,0.0,10.14,normal,8.18
70,61.33,70.89,797,1049,1.0,9.56,normal,15.81
73,62.37,71.16,699,836,1.0,8.79,normal,15.09
72,62.19,73.7,720,1060,0.0,11.51,normal,0.54
74,64.74,73.75,966,1089,1.0,9.01,normal,22.79
75,65.49,75.12,40,1007,1.0,9.63,normal,38.55
71,61.5,76.73,49,248,0.0,15.23,normal,8.18
78,68.78,77.64,340,721,1.0,8.86,normal,15.08
76,66.64,78.4,115,732,1.0,11.76,normal,8.0
82,71.16,82.36,517,960,1.0,11.2,normal,8.0
81,70.89,82.5,998,1007,0.0,11.61,normal,30.77
80,70.14,82.67,721,977,1.0,12.53,normal,31.26
83,73.7,84.68,112,1058,1.0,10.98,normal,16.84
86,76.73,84.85,248,1008,0.0,8.12,normal,5.33
84,73.75,85.45,961,971,1.0,11.7,normal,1.24
85,75.12,88.25,637,720,1.0,13.13,normal,23.29
37,29.32,89.32,223,827,0.5,60.0,timelimit,0.0
87,77.64,89.71,1007,1079,0.0,12.07,normal,37.71
88,78.4,89.86,446,809,1.0,11.46,normal,7.82
91,82.67,90.03,1042,1089,0.0,7.36,normal,22.26
89,82.36,90.71,167,1080,1.0,8.35,normal,23.59
90,82.5,91.37,1026,1082,0.0,8.87,normal,8.0
92,84.68,93.95,708,1078,1.0,9.27,normal,7.65
93,84.85,95.37,275,1080,1.0,10.52,normal,7.77
94,85.45,95.7,876,961,0.0,10.25,normal,15.82
95,88.25,98.54,966,1008,1.0,10.29,normal,21.53
96,89.32,99.07,223,341,1.0,9.75,normal,0.0
99,90.03,99.59,516,721,0.0,9.56,normal,6.39
98,89.86,100.61,446,1085,1.0,10.75,normal,16.15
97,89.71,100.73,718,827,1.0,11.02,normal,15.82
100,90.71,102.24,40,526,1.0,11.53,normal,38.39
102,93.95,102.66,759,1007,0.0,8.71,normal,43.82
101,91.37,103.68,201,248,0.0,12.31,normal,0.45
103,95.37,106.18,1045,1082,0.0,10.81,normal,15.81
105,98.54,106.22,516,730,0.0,7.68,normal,15.63
104,95.7,107.07,637,1065,1.0,11.37,normal,39.28
108,100.61,109.28,943,970,0.0,8.67,normal,31.26
106,99.07,110.23,223,1007,0.0,11.16,normal,44.18
109,100.73,111.12,827,961,0.0,10.39,normal,22.06
110,102.24,111.19,526,1058,1.0,8.95,normal,31.38
111,102.66,111.21,262,940,1.0,8.55,normal,0.0
107,99.59,113.61,720,1042,0.0,14.02,normal,6.43
114,106.22,114.87,201,943,0.0,8.65,normal,30.56
115,107.07,116.09,809,1082,0.0,9.02,normal,31.27
112,103.68,117.03,940,1044,1.0,13.35,normal,1.04
117,110.23,118.27,223,1060,0.0,8.04,normal,8.82
113,106.18,119.35,759,1045,0.0,13.17,normal,6.26
119,111.19,121.17,526,1023,1.0,9.98,normal,14.03
116,109.28,121.93,832,1058,0.0,12.65,normal,15.9
120,111.21,122.79,1008,1065,0.0,11.58,normal,51.61
122,114.87,123.79,1058,1082,1.0,8.92,normal,23.72
121,113.61,124.0,961,977,1.0,10.39,normal,22.81
126,119.35,126.56,720,858,1.0,7.21,normal,22.79
118,111.12,127.23,827,832,0.0,16.11,normal,7.67
125,118.27,127.53,223,943,1.0,9.26,normal,12.89
123,116.09,128.03,943,1054,0.0,11.94,normal,21.49
127,121.17,128.52,637,953,0.0,7.35,normal,30.38
77,68.54,128.54,779,1085,0.5,60.0,timelimit,7.48
128,121.93,128.69,605,953,1.0,6.76,normal,0.0
79,68.97,128.97,943,1050,0.5,60.0,timelimit,23.08
124,117.03,129.09,201,1079,1.0,12.06,normal,8.72
131,124.0,132.45,346,943,1.0,8.45,normal,21.31
132,126.56,135.35,961,970,1.0,8.79,normal,13.93
129,122.79,135.41,729,1049,1.0,12.62,normal,15.44
136,128.52,135.99,1080,1082,1.0,7.47,normal,53.07
137,128.54,136.62,943,1082,0.0,8.08,normal,58.72
130,123.79,137.58,1052,1054,0.0,13.79,normal,0.54
138,128.69,138.64,341,1026,1.0,9.95,normal,0.18
134,127.53,139.85,223,1065,1.0,12.32,normal,13.02
135,128.03,140.09,516,797,0.0,12.06,normal,38.87
140,129.09,140.21,960,1089,0.0,11.12,normal,5.75
133,127.23,142.5,827,858,1.0,15.27,normal,14.61
139,128.97,143.26,1050,1058,0.0,14.29,normal,16.93
144,135.99,144.0,526,1081,1.0,8.01,normal,5.89
143,135.41,146.01,167,1007,0.0,10.6,normal,33.65
141,132.45,146.07,168,201,1.0,13.62,normal,1.37
146,137.58,146.4,779,1082,0.0,8.82,normal,27.71
145,136.62,146.53,518,943,0.0,9.91,normal,57.6
142,135.35,147.7,939,961,0.0,12.35,normal,37.07
147,138.64,147.93,977,1058,0.0,9.29,normal,24.46
149,140.09,151.22,605,1049,1.0,11.13,normal,39.29
151,142.5,151.78,729,827,0.0,9.28,normal,14.44
148,139.85,152.01,223,1052,1.0,12.16,normal,15.16
154,146.01,153.02,117,1078,0.0,7.01,normal,0.71
150,140.21,153.57,248,832,1.0,13.36,normal,31.2
158,147.7,156.36,446,1007,1.0,8.66,normal,32.86
159,147.93,156.48,340,1058,0.0,8.55,normal,31.5
152,143.26,157.17,730,1058,1.0,13.91,normal,16.25
156,146.4,158.11,262,1065,1.0,11.71,normal,29.62
153,144.0,158.34,939,998,0.0,14.34,normal,8.86
155,146.07,158.66,1050,1054,1.0,12.59,normal,23.6
160,151.22,161.41,1049,1057,0.0,10.19,normal,14.72
157,146.53,162.0,1038,1058,0.0,15.47,normal,23.7
163,153.02,163.5,117,1080,0.0,10.48,normal,5.68
161,151.78,164.2,112,827,0.0,12.42,normal,14.85
162,152.01,164.83,223,510,1.0,12.82,normal,23.93
165,156.36,165.54,49,1085,1.0,9.18,normal,8.14
170,158.66,166.93,341,1007,0.0,8.27,normal,16.85
172,162.0,168.44,970,1080,0.0,6.44,normal,29.44
167,157.17,169.21,730,1007,1.0,12.04,normal,33.01
171,161.41,170.09,167,1049,1.0,8.68,normal,52.35
164,153.57,170.61,248,1080,1.0,17.04,normal,52.86
169,158.34,170.88,939,1026,1.0,12.54,normal,0.63
166,156.48,171.52,720,832,1.0,15.04,normal,0.31
168,158.11,172.02,998,1085,1.0,13.91,normal,0.72
173,163.5,173.67,117,1038,0.0,10.17,normal,16.79
175,164.83,174.58,223,971,1.0,9.75,normal,31.03
178,168.44,174.73,1054,1082,1.0,6.29,normal,20.47
174,164.2,174.86,201,930,0.0,10.66,normal,14.65
176,165.54,175.84,49,446,0.0,10.3,normal,22.7
184,172.02,179.12,732,953,1.0,7.1,normal,8.31
183,171.52,180.44,858,1080,0.0,8.92,normal,4.65
182,170.88,181.39,168,262,0.0,10.51,normal,0.84
177,166.93,181.76,201,1044,0.0,14.83,normal,6.01
180,170.09,182.19,827,1049,1.0,12.1,normal,54.53
179,169.21,182.75,341,1085,0.0,13.54,normal,7.57
188,174.86,182.88,516,943,1.0,8.02,normal,1.94
187,174.73,183.61,605,779,0.0,8.88,normal,30.67
181,170.61,183.99,248,510,1.0,13.38,normal,8.54
185,173.67,184.09,352,1008,0.0,10.42,normal,42.79
189,175.84,185.15,446,1079,1.0,9.31,normal,38.85
191,180.44,187.93,720,1054,0.0,7.49,normal,21.35
192,181.39,189.31,338,1089,1.0,7.92,normal,13.62
190,179.12,189.38,112,1080,0.0,10.26,normal,12.26
196,182.88,191.71,940,1080,0.0,8.83,normal,4.52
197,183.61,193.68,605,940,1.0,10.07,normal,6.39
199,184.09,194.18,352,901,0.0,10.09,normal,30.48
193,181.76,194.26,732,970,1.0,12.5,normal,1.08
200,185.15,195.46,836,966,0.0,10.31,normal,46.53
195,182.75,195.63,809,1065,0.0,12.88,normal,13.84
202,189.31,195.84,338,526,0.0,6.53,normal,13.44
198,183.99,196.32,1045,1081,1.0,12.33,normal,8.65
201,187.93,197.42,720,1023,1.0,9.49,normal,5.27
210,195.84,198.48,827,1023,1.0,2.64,abnormal,17.14
203,189.38,200.67,112,940,0.0,11.29,normal,8.26
207,194.26,203.4,970,1058,1.0,9.14,normal,45.54
209,195.63,203.73,708,961,0.0,8.1,normal,28.22
208,195.46,204.04,40,1080,0.0,8.58,normal,17.99
204,191.71,204.07,718,1058,0.0,12.36,normal,13.41
206,194.18,205.74,998,1082,1.0,11.56,normal,11.78
214,200.67,207.19,960,1007,0.0,6.52,normal,0.24
213,198.48,210.44,201,827,1.0,11.96,normal,33.49
211,196.32,210.59,518,730,0.0,14.27,normal,24.91
217,204.04,211.13,797,1057,1.0,7.09,normal,30.55
216,203.73,212.19,357,1058,1.0,8.46,normal,12.01
215,203.4,213.44,510,1060,1.0,10.04,normal,6.22
220,207.19,215.11,981,1080,1.0,7.92,normal,28.12
219,205.74,216.94,201,729,0.0,11.2,normal,8.75
221,210.44,217.96,275,1058,0.0,7.52,normal,36.07
218,204.07,219.4,115,759,1.0,15.33,normal,25.32
223,211.13,220.37,970,977,1.0,9.24,normal,15.99
186,174.58,220.56,797,1023,0.0,45.98,abnormal,23.25
222,210.59,223.16,759,1008,0.0,12.57,normal,35.87
224,212.19,223.44,718,1089,1.0,11.25,normal,28.86
225,213.44,228.22,836,1038,1.0,14.78,normal,29.79
230,220.37,228.96,201,732,0.0,8.59,normal,25.02
231,220.56,231.08,1007,1030,0.0,10.52,normal,7.9
226,215.11,231.48,201,940,1.0,16.37,normal,1.46
229,219.4,232.25,1078,1080,0.0,12.85,normal,10.78
233,223.44,236.3,940,1089,1.0,12.86,normal,13.43
227,216.94,236.4,1008,1085,1.0,19.46,normal,41.61
234,228.22,237.72,526,858,0.0,9.5,normal,35.31
235,228.96,239.18,115,1054,1.0,10.22,normal,0.64
236,231.08,239.8,1054,1060,0.0,8.72,normal,14.63
194,182.19,242.19,117,1049,0.5,60.0,timelimit,27.68
238,232.25,242.63,248,1082,1.0,10.38,normal,35.84
237,231.48,244.89,275,518,1.0,13.41,normal,1.03
239,236.3,245.09,1030,1089,1.0,8.79,normal,36.34
240,236.4,248.74,605,901,0.0,12.34,normal,6.97
241,237.72,250.06,167,526,1.0,12.34,normal,11.57
245,242.63,250.5,117,1007,1.0,7.87,normal,16.65
247,245.09,252.2,970,1044,1.0,7.11,normal,7.21
246,244.89,252.72,357,1085,1.0,7.83,normal,46.41
244,242.19,253.25,1049,1080,0.0,11.06,normal,77.99
242,239.18,253.53,1054,1065,0.0,14.35,normal,35.22
205,193.68,253.68,1008,1052,0.5,60.0,timelimit,42.36
243,239.8,254.5,730,797,1.0,14.7,normal,18.03
212,197.42,257.42,720,1026,0.5,60.0,timelimit,18.15
249,250.06,257.45,446,836,1.0,7.39,normal,65.91
250,250.5,259.89,518,1085,1.0,9.39,normal,5.42
251,252.2,261.52,1085,1089,0.0,9.32,normal,13.55
248,248.74,261.89,718,943,1.0,13.15,normal,71.13
253,253.25,262.9,961,1049,1.0,9.65,normal,116.58
254,253.53,264.04,112,970,1.0,10.51,normal,32.05
255,253.68,264.3,526,1052,1.0,10.62,normal,8.73
256,254.5,264.64,341,605,0.0,10.14,normal,22.84
257,257.42,265.82,720,729,1.0,8.4,normal,5.39
260,261.52,269.02,637,1089,1.0,7.5,normal,49.4
261,261.89,271.53,779,901,1.0,9.64,normal,22.12
258,257.45,271.99,721,998,0.0,14.54,normal,28.97
259,259.89,273.64,732,1008,1.0,13.75,normal,23.19
266,265.82,274.17,496,720,1.0,8.35,normal,13.77
262,262.9,274.42,730,1049,1.0,11.52,normal,109.02
265,264.64,276.04,340,510,1.0,11.4,normal,37.69
264,264.3,276.45,721,876,0.0,12.15,normal,2.79
263,264.04,277.03,40,970,1.0,12.99,normal,14.19
267,269.02,277.7,1079,1080,0.0,8.68,normal,33.43
228,217.96,277.96,827,1044,0.5,60.0,timelimit,6.5
269,271.99,281.83,699,1038,1.0,9.84,abnormal,23.86
270,273.64,282.12,721,732,0.0,8.48,normal,45.52
273,276.04,282.76,730,1008,0.0,6.72,abnormal,13.74
272,274.42,282.79,1049,1079,0.0,8.37,normal,68.01
268,271.53,282.88,526,1008,0.0,11.35,normal,37.16
271,274.17,282.88,720,1080,0.0,8.71,normal,31.09
232,223.16,283.16,201,1081,0.5,60.0,timelimit,0.73
274,276.45,286.45,1054,1085,0.0,10.0,normal,42.6
281,282.79,288.95,341,1049,1.0,6.16,normal,58.39
275,277.03,289.61,970,1089,1.0,12.58,normal,34.0
278,281.83,289.81,40,201,1.0,7.98,normal,44.66
276,277.7,290.01,836,1054,1.0,12.31,normal,25.14
279,282.12,290.37,510,901,1.0,8.25,normal,14.07
282,282.88,290.64,526,1054,1.0,7.76,normal,3.17
277,277.96,293.14,275,827,1.0,15.18,normal,6.69
283,282.88,294.82,720,1050,0.0,11.94,normal,12.85
280,282.76,296.64,730,943,1.0,13.88,normal,90.48
286,288.95,298.24,1023,1049,1.0,9.29,normal,74.28
287,289.61,299.16,797,970,1.0,9.55,normal,1.23
288,289.81,299.86,40,1082,0.0,10.05,normal,32.78
289,290.01,301.07,953,1085,1.0,11.06,normal,28.1
293,294.82,302.8,720,1079,0.0,7.98,normal,11.87
291,290.64,302.9,526,939,1.0,12.26,normal,9.53
285,286.45,303.11,340,960,0.0,16.66,abnormal,25.18
292,293.14,304.43,827,1079,1.0,11.29,normal,7.39
296,299.16,308.04,446,970,1.0,8.88,normal,52.99
295,298.24,309.16,201,1085,1.0,10.92,normal,13.11
298,301.07,310.11,352,953,0.0,9.04,normal,37.44
297,299.86,310.73,981,1058,0.0,10.87,normal,33.98
301,303.11,311.43,1008,1082,1.0,8.32,normal,34.0
299,302.8,312.68,720,809,1.0,9.88,normal,4.77
252,252.72,312.72,167,1085,0.5,60.0,timelimit,50.12
290,290.37,315.05,721,1052,1.0,24.68,normal,13.36
300,302.9,317.28,526,1089,1.0,14.38,normal,51.92
302,304.43,317.62,201,518,1.0,13.19,normal,13.69
303,308.04,318.77,605,970,0.0,10.73,normal,21.76
305,310.11,319.07,930,998,1.0,8.96,normal,29.9
307,311.43,319.55,943,960,0.0,8.12,normal,45.04
306,310.73,319.57,901,943,0.0,8.84,normal,59.86
304,309.16,321.03,827,1007,1.0,11.87,normal,30.91
309,312.72,325.06,167,836,1.0,12.34,normal,38.35
311,317.28,325.88,262,1089,1.0,8.6,normal,71.96
308,312.68,327.26,49,720,0.0,14.58,normal,20.41
312,317.62,327.56,832,943,1.0,9.94,normal,38.02
315,319.55,328.97,981,1050,0.0,9.42,normal,14.37
316,319.57,329.27,510,1049,1.0,9.7,normal,124.28
314,319.07,330.34,1079,1085,1.0,11.27,normal,40.18
313,318.77,331.16,970,1082,1.0,12.39,normal,4.37
310,315.05,331.65,977,1052,0.0,16.6,normal,7.57
321,327.56,335.0,49,836,1.0,7.44,normal,17.93
323,329.27,335.27,1080,1089,1.0,6.0,normal,94.79
318,325.06,335.46,797,971,1.0,10.4,normal,28.75
317,321.03,336.06,526,827,1.0,15.03,normal,2.83
320,327.26,339.67,201,720,0.0,12.41,normal,4.59
322,328.97,340.13,1045,1058,0.0,11.16,normal,33.53
326,331.65,341.07,970,1052,1.0,9.42,normal,31.08
325,331.16,342.04,729,876,0.0,10.88,normal,0.04
319,325.88,342.33,809,943,0.0,16.45,normal,26.5
284,283.16,343.16,998,1065,0.5,60.0,timelimit,34.43
329,335.46,343.64,953,1049,1.0,8.18,normal,107.64
324,330.34,344.68,809,1058,0.0,14.34,abnormal,73.37
327,335.0,344.78,510,1023,1.0,9.78,normal,42.63
331,339.67,348.24,720,966,0.0,8.57,normal,34.41
332,340.13,350.12,708,1007,0.0,9.99,normal,40.04
330,336.06,350.24,516,526,0.0,14.18,normal,55.24
334,342.04,351.29,338,797,1.0,9.25,normal,13.39
336,343.16,351.54,981,1007,0.0,8.38,normal,17.15
333,341.07,353.09,605,943,1.0,12.02,normal,70.3
335,342.33,353.89,953,961,0.0,11.56,normal,50.18
337,343.64,354.55,201,779,0.0,10.91,normal,16.97
339,344.78,355.36,510,1045,1.0,10.58,normal,39.89
338,344.68,356.04,201,637,0.0,11.36,normal,43.68
328,335.27,356.44,939,1050,1.0,21.17,normal,30.45
294,296.64,356.64,1026,1030,0.5,60.0,timelimit,38.37
340,348.24,357.58,720,970,0.0,9.34,normal,26.42
341,350.12,358.57,1008,1038,1.0,8.45,normal,68.97
343,351.29,360.02,901,1007,1.0,8.73,normal,12.23
346,353.89,361.82,721,1007,0.0,7.93,normal,13.3
344,351.54,362.05,40,832,1.0,10.51,normal,42.56
349,356.04,363.75,338,1054,1.0,7.71,normal,42.88
352,357.58,365.71,970,1026,0.0,8.13,normal,45.61
353,358.57,366.42,720,1081,1.0,7.85,normal,2.18
351,356.64,367.23,1030,1052,1.0,10.59,normal,44.05
342,350.24,368.08,943,1085,1.0,17.84,normal,0.32
345,353.09,368.64,275,708,0.0,15.55,normal,8.68
350,356.44,368.77,201,1008,0.0,12.33,normal,82.68
356,362.05,369.88,40,167,0.0,7.83,normal,7.67
355,361.82,370.67,446,1089,1.0,8.85,normal,119.24
347,354.55,371.24,262,1008,1.0,16.69,normal,23.42
361,368.08,373.53,1054,1081,1.0,5.45,normal,10.23
354,360.02,373.87,201,1058,1.0,13.85,normal,84.62
358,365.71,374.99,953,970,1.0,9.28,normal,8.63
357,363.75,377.05,517,1058,0.0,13.3,normal,39.43
362,368.64,377.67,1054,1080,1.0,9.03,normal,79.89
363,368.77,377.67,943,1042,1.0,8.9,normal,54.22
359,366.42,378.57,720,1085,1.0,12.15,normal,46.07
364,369.88,379.24,340,526,1.0,9.36,normal,39.12
367,373.53,381.59,1007,1060,0.0,8.06,normal,30.42
368,373.87,381.64,275,943,0.0,7.77,normal,55.1
365,370.67,382.97,341,1089,0.0,12.3,normal,48.67
360,367.23,383.98,721,1038,0.5,16.75,normal,13.18
366,371.24,384.01,262,1085,1.0,12.77,normal,102.82
369,374.99,384.07,1008,1049,1.0,9.08,normal,163.16
370,377.05,384.07,117,1082,0.0,7.02,normal,20.57
371,377.67,386.28,496,1082,1.0,8.61,normal,26.91
374,379.24,387.55,340,1085,0.0,8.31,normal,72.42
373,378.57,388.02,720,1082,1.0,9.45,normal,0.12
378,383.98,390.37,960,970,1.0,6.39,normal,14.43
375,381.59,391.26,1008,1026,0.0,9.67,abnormal,70.19
377,382.97,391.84,1065,1089,0.0,8.87,normal,45.69
381,384.07,393.44,262,730,0.0,9.37,normal,2.26
384,388.02,394.54,346,720,1.0,6.52,normal,2.3
372,377.67,394.68,1050,1057,1.0,17.01,normal,29.87
382,386.28,395.27,961,1054,1.0,8.99,normal,80.31
383,387.55,396.34,939,966,0.0,8.79,normal,44.4
380,384.07,397.47,1078,1085,0.0,13.4,normal,69.55
379,384.01,401.38,721,1023,0.0,17.37,normal,19.45
387,391.84,401.69,112,526,0.0,9.85,normal,30.19
390,394.68,402.87,729,970,0.0,8.19,normal,14.33
385,390.37,403.05,518,1049,1.0,12.68,normal,93.79
389,394.54,403.31,720,779,0.0,8.77,normal,12.7
391,395.27,404.49,341,961,0.0,9.22,normal,96.8
392,396.34,404.64,930,1007,0.0,8.3,normal,22.83
388,393.44,405.36,721,1044,0.0,11.92,normal,28.43
386,391.26,406.73,827,953,1.0,15.47,normal,7.46
399,404.49,407.05,721,1042,1.0,2.56,abnormal,32.81
393,397.47,407.74,939,1007,0.0,10.27,normal,8.35
376,381.64,408.44,49,517,0.0,26.8,abnormal,8.85
395,401.69,413.27,1045,1089,1.0,11.58,normal,42.05
396,402.87,413.78,526,970,1.0,10.91,normal,24.81
397,403.05,414.27,977,1049,1.0,11.22,normal,85.39
348,355.36,415.36,510,1085,0.5,60.0,timelimit,104.19
401,405.36,415.37,262,1082,1.0,10.01,normal,47.47
405,408.44,415.84,338,1057,1.0,7.4,normal,53.12
402,406.73,416.05,699,1054,1.0,9.32,normal,45.45
394,401.38,416.13,732,836,1.0,14.75,normal,64.74
400,404.64,416.83,930,1057,1.0,12.19,normal,23.11
398,403.31,417.03,115,720,1.0,13.72,normal,42.17
403,407.05,417.47,943,1060,0.0,10.42,normal,60.0
404,407.74,421.84,637,939,1.0,14.1,normal,56.65
411,415.84,423.99,338,1058,1.0,8.15,normal,22.86
416,417.47,424.11,1042,1080,1.0,6.64,normal,54.87
407,413.78,424.4,117,526,0.0,10.62,normal,68.94
410,415.37,424.59,352,517,0.0,9.22,normal,61.02
409,415.36,424.71,510,1065,1.0,9.35,normal,66.15
415,417.03,425.04,732,961,0.0,8.01,normal,38.36
412,416.05,426.68,759,827,1.0,10.63,normal,38.27
414,416.83,427.89,943,1030,0.0,11.06,normal,57.69
408,414.27,429.01,1049,1089,0.0,14.74,normal,67.81
413,416.13,429.84,516,1058,0.0,13.71,normal,89.47
422,424.71,431.65,510,720,1.0,6.94,normal,70.18
420,424.4,433.67,275,1054,1.0,9.27,normal,20.66
417,421.84,433.86,939,970,0.0,12.02,normal,25.74
419,424.11,433.99,496,699,1.0,9.88,normal,1.17
418,423.99,435.57,699,1085,0.0,11.58,normal,85.0
425,427.89,437.64,998,1058,1.0,9.75,normal,30.67
424,426.68,437.82,357,1057,1.0,11.14,normal,75.72
427,429.84,438.31,827,1080,0.0,8.47,normal,21.34
423,425.04,438.88,961,1078,1.0,13.84,normal,99.52
428,431.65,439.75,341,510,0.0,8.1,normal,91.08
421,424.59,441.47,201,1054,0.0,16.88,normal,3.98
430,433.86,442.08,998,1042,1.0,8.22,normal,22.72
431,433.99,442.13,496,721,1.0,8.14,normal,79.99
429,433.67,442.88,1054,1057,1.0,9.21,normal,7.5
426,429.01,443.44,516,1080,0.0,14.43,normal,63.92
434,437.82,448.19,732,943,1.0,10.37,normal,80.26
433,437.64,448.67,901,1082,1.0,11.03,normal,16.01
438,441.47,448.7,357,970,1.0,7.23,normal,32.31
436,438.88,449.02,961,1058,1.0,10.14,normal,47.72
432,435.57,449.33,167,729,1.0,13.76,normal,59.19
437,439.75,449.92,510,836,1.0,10.17,normal,104.72
440,442.13,451.61,496,1065,1.0,9.48,normal,72.16
442,443.44,452.6,971,1054,1.0,9.16,normal,1.39
441,442.88,452.9,827,1054,0.0,10.02,normal,19.21
447,449.33,457.14,201,836,1.0,7.81,normal,6.4
443,448.19,458.06,1060,1080,1.0,9.87,normal,10.51
445,448.7,458.18,1008,1089,1.0,9.48,normal,100.16
449,451.61,458.54,940,1054,0.0,6.93,normal,13.54
439,442.08,460.25,516,1023,1.0,18.17,normal,35.15
446,449.02,460.27,809,977,1.0,11.25,normal,20.92
453,458.06,461.5,718,1008,0.0,3.44,abnormal,22.25
444,448.67,462.04,117,720,0.0,13.37,normal,13.55
450,452.6,462.47,1065,1082,1.0,9.87,normal,7.33
448,449.92,466.08,510,730,1.0,16.16,normal,20.33
452,457.14,467.39,115,1080,1.0,10.25,normal,2.3
460,462.47,468.97,971,1065,0.0,6.5,normal,10.52
454,458.18,473.24,827,1089,1.0,15.06,normal,43.71
455,458.54,473.26,939,1082,1.0,14.72,normal,9.4
406,413.27,473.27,1026,1085,0.5,60.0,timelimit,53.71
458,461.5,473.65,1007,1008,0.0,12.15,normal,69.73
463,468.97,478.79,720,1007,1.0,9.82,normal,11.61
462,467.39,479.06,526,699,1.0,11.67,normal,31.71
461,466.08,479.91,510,797,0.0,13.83,normal,65.28
464,473.24,481.24,1078,1089,0.0,8.0,normal,39.19
457,460.27,483.11,201,759,1.0,22.84,normal,10.99
465,473.26,485.65,827,1082,0.0,12.39,normal,38.5
466,473.27,485.93,836,1026,1.0,12.66,normal,48.83
467,473.65,486.7,940,1085,1.0,13.05,normal,28.41
469,479.06,490.69,1042,1060,0.0,11.63,normal,55.12
470,479.91,491.88,510,517,0.0,11.97,normal,45.54
468,478.79,492.14,357,966,0.0,13.35,normal,0.35
