snapshot,match_count,time_minutes,bot_id,bot_name,elo
1,1000,1043.87,971,Nothing,1605.92
1,1000,1043.87,876,GenesisLotus,1563.67
1,1000,1043.87,998,LordSuperKing,1576.74
1,1000,1043.87,1023,MY_SCRIPTING_SON,1534.58
1,1000,1043.87,340,MechaShark,1653.89
1,1000,1043.87,901,clone,1601.39
1,1000,1043.87,953,ZeratulsRevengeTest,1599.19
1,1000,1043.87,708,Princess-Mika,1571.06
1,1000,1043.87,112,Tyckles,1524.37
1,1000,1043.87,809,PrimordialOrigin,1531.94
1,1000,1043.87,341,gotest,1537.34
1,1000,1043.87,275,Lissy,1593.59
1,1000,1043.87,1057,DoopyBot-Test,1536.65
1,1000,1043.87,357,12PoolBot,1623.88
1,1000,1043.87,605,nida,1621.82
1,1000,1043.87,1045,tito,1661.84
1,1000,1043.87,981,KoB,1598.05
1,1000,1043.87,732,GPT,1665.03
1,1000,1043.87,223,DominionDog,1644.5
1,1000,1043.87,779,oberon,1561.94
1,1000,1043.87,940,Princess-Mika-Test,1592.31
1,1000,1043.87,858,Crawler,1589.49
1,1000,1043.87,516,27turtles,1560.3
1,1000,1043.87,1052,Starlight,1542.55
1,1000,1043.87,446,Xena,1664.44
1,1000,1043.87,1050,onlyfans,1611.21
1,1000,1043.87,637,72Tortoises,1604.33
1,1000,1043.87,729,Alexa,1525.69
1,1000,1043.87,248,Eris,1773.94
1,1000,1043.87,117,Chance,1527.98
1,1000,1043.87,346,Sharkling,1649.96
1,1000,1043.87,930,SiriusBot,1597.04
1,1000,1043.87,966,ArgoBot,1672.71
1,1000,1043.87,832,muravev,1583.73
1,1000,1043.87,115,BenBotBC,1683.96
1,1000,1043.87,718,Mulebot,1590.18
1,1000,1043.87,939,RustyNikolaj,1561.17
1,1000,1043.87,1044,DoopyBot,1565.61
1,1000,1043.87,1026,WildLupo,1450.9
1,1000,1043.87,977,Siriusly,1599.85
1,1000,1043.87,699,Clicadinha,1598.21
1,1000,1043.87,352,Belzebuth,1527.42
2,2000,2126.11,836,muravevTerran,1527.51
2,2000,2126.11,1054,JimmyBotZ,1573.69
2,2000,2126.11,1008,Creepy_canon,1590.84
2,2000,2126.11,1089,WorkingAsIntended,1603.19
2,2000,2126.11,1058,JimmyBotP,1611.51
2,2000,2126.11,1082,Dasyatis,1569.52
2,2000,2126.11,827,smokinggunbot,1596.49
2,2000,2126.11,1085,AgoraLord,1554.41
2,2000,2126.11,943,puck,1629.68
2,2000,2126.11,721,49Terrapins,1523.37
2,2000,2126.11,1080,JimmyBot,1616.82
2,2000,2126.11,526,Apidae,1619.4
2,2000,2126.11,720,PiG_Bot,1587.93
2,2000,2126.11,1007,SharkGull,1608.47
2,2000,2126.11,510,PhantomBot,1674.0
2,2000,2126.11,1049,TheCatSC2Bot,1367.82
2,2000,2126.11,201,QueenBot,1615.82
2,2000,2126.11,961,AvocaDOS,1613.62
2,2000,2126.11,1065,MindMatrix,1559.04
2,2000,2126.11,970,TheLAW,1592.5
2,2000,2126.11,167,TyrT,1628.42
2,2000,2126.11,960,BigDaddy,1621.79
2,2000,2126.11,49,MicroMachine,1779.98
2,2000,2126.11,1030,who,1736.75
2,2000,2126.11,797,WickedBot,1673.81
2,2000,2126.11,1078,LoremIpsum,1428.48
2,2000,2126.11,517,VeTerran-revived,1682.38
2,2000,2126.11,1079,JimmyBotT,1610.64
2,2000,2126.11,338,smallBly,1690.27
2,2000,2126.11,1060,WildFire,1616.29
2,2000,2126.11,1081,ArtZerg,1578.47
2,2000,2126.11,496,Zozo,1756.36
2,2000,2126.11,518,norman,1613.03
2,2000,2126.11,1038,PolyMorph,1519.52
2,2000,2126.11,40,SharpenedEdge,1733.22
2,2000,2126.11,262,whalemean,1650.9
2,2000,2126.11,759,BotTato,1669.18
2,2000,2126.11,730,Deimos,1774.07
2,2000,2126.11,168,sharkbot,1698.66
2,2000,2126.11,1042,Creepy_duo_canon,1509.77
2,2000,2126.11,971,Nothing,1613.5
2,2000,2126.11,876,GenesisLotus,1501.64
2,2000,2126.11,998,LordSuperKing,1591.5
2,2000,2126.11,1023,MY_SCRIPTING_SON,1540.03
2,2000,2126.11,340,MechaShark,1614.71
2,2000,2126.11,901,clone,1617.14
2,2000,2126.11,953,ZeratulsRevengeTest,1637.71
2,2000,2126.11,708,Princess-Mika,1565.61
2,2000,2126.11,112,Tyckles,1527.76
2,2000,2126.11,809,PrimordialOrigin,1466.6
2,2000,2126.11,341,gotest,1499.41
2,2000,2126.11,275,Lissy,1581.96
2,2000,2126.11,1057,DoopyBot-Test,1554.53
2,2000,2126.11,357,12PoolBot,1672.21
2,2000,2126.11,605,nida,1583.56
2,2000,2126.11,1045,tito,1632.94
2,2000,2126.11,981,KoB,1591.56
2,2000,2126.11,732,GPT,1651.87
2,2000,2126.11,223,DominionDog,1727.25
2,2000,2126.11,779,oberon,1505.67
2,2000,2126.11,940,Princess-Mika-Test,1536.95
2,2000,2126.11,858,Crawler,1605.91
2,2000,2126.11,516,27turtles,1551.66
2,2000,2126.11,1052,Starlight,1466.36
2,2000,2126.11,446,Xena,1717.28
2,2000,2126.11,1050,onlyfans,1573.45
2,2000,2126.11,637,72Tortoises,1647.81
2,2000,2126.11,729,Alexa,1496.25
2,2000,2126.11,248,Eris,1841.85
2,2000,2126.11,117,Chance,1535.74
2,2000,2126.11,346,Sharkling,1630.59
2,2000,2126.11,930,SiriusBot,1555.37
2,2000,2126.11,966,ArgoBot,1722.11
2,2000,2126.11,832,muravev,1568.5
2,2000,2126.11,115,BenBotBC,1729.59
2,2000,2126.11,718,Mulebot,1619.15
2,2000,2126.11,939,RustyNikolaj,1566.38
2,2000,2126.11,1044,DoopyBot,1545.17
2,2000,2126.11,1026,WildLupo,1412.75
2,2000,2126.11,977,Siriusly,1566.66
2,2000,2126.11,699,Clicadinha,1625.22
2,2000,2126.11,352,Belzebuth,1400.45
3,3000,3234.29,836,muravevTerran,1518.48
3,3000,3234.29,1054,JimmyBotZ,1579.56
3,3000,3234.29,1008,Creepy_canon,1610.31
3,3000,3234.29,1089,WorkingAsIntended,1578.01
3,3000,3234.29,1058,JimmyBotP,1617.72
3,3000,3234.29,1082,Dasyatis,1578.85
3,3000,3234.29,827,smokinggunbot,1579.39
3,3000,3234.29,1085,AgoraLord,1576.16
3,3000,3234.29,943,puck,1576.31
3,3000,3234.29,721,49Terrapins,1471.58
3,3000,3234.29,1080,JimmyBot,1627.06
3,3000,3234.29,526,Apidae,1575.63
3,3000,3234.29,720,PiG_Bot,1564.98
3,3000,3234.29,1007,SharkGull,1629.34
3,3000,3234.29,510,PhantomBot,1660.06
3,3000,3234.29,1049,TheCatSC2Bot,1300.93
3,3000,3234.29,201,QueenBot,1604.1
3,3000,3234.29,961,AvocaDOS,1643.9
3,3000,3234.29,1065,MindMatrix,1527.99
3,3000,3234.29,970,TheLAW,1640.64
3,3000,3234.29,167,TyrT,1610.39
3,3000,3234.29,960,BigDaddy,1645.83
3,3000,3234.29,49,MicroMachine,1793.56
3,3000,3234.29,1030,who,1733.58
3,3000,3234.29,797,WickedBot,1633.8
3,3000,3234.29,1078,LoremIpsum,1354.67
3,3000,3234.29,517,VeTerran-revived,1710.8
3,3000,3234.29,1079,JimmyBotT,1633.95
3,3000,3234.29,338,smallBly,1735.53
3,3000,3234.29,1060,WildFire,1637.69
3,3000,3234.29,1081,ArtZerg,1583.72
3,3000,3234.29,496,Zozo,1820.86
3,3000,3234.29,518,norman,1636.18
