match_id,time_start,time_end,bot_a,bot_b,outcome_a,duration_minutes,category,elo_diff
8,0.0,7.06,809,341,0.0,7.06,normal,0.0
11,0.0,7.79,517,1054,1.0,7.79,normal,0.0
3,0.0,8.99,1080,637,1.0,8.99,normal,0.0
7,0.0,9.05,605,167,0.0,9.05,normal,0.0
6,0.0,9.33,732,876,1.0,9.33,normal,0.0
4,0.0,9.67,1008,809,0.5,9.67,normal,0.0
1,0.0,9.78,262,49,0.0,9.78,normal,0.0
9,0.0,9.9,1054,836,0.5,9.9,normal,0.0
2,0.0,10.62,510,1050,1.0,10.62,normal,0.0
5,0.0,11.74,943,759,0.0,11.74,normal,0.0
0,0.0,12.88,1085,1052,0.0,12.88,normal,0.0
10,0.0,13.97,168,729,1.0,13.97,normal,0.0
14,8.99,16.22,809,526,0.0,7.23,normal,8.0
20,10.62,17.25,338,510,1.0,6.63,normal,8.0
19,9.9,17.39,1079,1081,1.0,7.49,normal,0.0
15,9.05,17.57,1030,718,1.0,8.52,normal,0.0
12,7.06,19.6,1050,699,1.0,12.54,normal,0.0
21,11.74,21.71,275,1023,1.0,9.97,normal,0.0
22,12.88,23.84,1007,961,1.0,10.96,normal,0.0
16,9.33,24.14,730,943,1.0,14.81,normal,0.0
23,13.97,24.23,876,275,0.0,10.26,normal,8.0
18,9.78,24.66,1085,1050,1.0,14.88,normal,0.0
17,9.67,25.74,1044,1054,0.0,16.07,abnormal,8.0
13,7.79,26.02,759,1026,1.0,18.23,normal,0.0
26,17.39,26.87,759,446,0.0,9.48,normal,8.0
24,16.22,27.68,836,518,0.0,11.46,normal,0.18
25,17.25,28.24,1050,341,1.0,10.99,normal,16.0
27,17.57,29.18,708,759,0.0,11.61,normal,8.0
30,23.84,32.21,275,1042,0.0,8.37,normal,8.0
32,24.23,32.56,939,1049,1.0,8.33,normal,0.0
31,24.14,32.6,168,1079,0.0,8.46,normal,0.0
29,21.71,33.23,112,732,0.0,11.52,normal,8.0
28,19.6,34.38,1044,516,1.0,14.78,normal,0.0
34,25.74,34.68,730,338,1.0,8.94,normal,0.37
35,26.02,35.54,1080,341,1.0,9.52,normal,0.0
39,29.18,38.89,953,832,0.0,9.71,normal,0.0
38,28.24,39.33,637,961,1.0,11.09,normal,0.0
33,24.66,39.35,699,901,0.0,14.69,normal,8.18
40,32.21,40.67,953,1007,0.0,8.46,normal,8.0
37,27.68,40.7,201,340,0.0,13.02,normal,0.0
36,26.87,40.74,836,1045,0.0,13.87,normal,0.18
44,34.38,41.98,341,1058,1.0,7.6,normal,0.37
42,32.6,43.72,797,49,0.0,11.12,normal,8.0
43,33.23,44.43,357,496,0.0,11.2,normal,0.0
45,34.68,45.58,526,943,1.0,10.9,normal,23.64
49,39.35,47.46,167,1052,1.0,8.11,normal,0.0
41,32.56,47.96,605,275,0.0,15.4,normal,15.27
46,35.54,49.91,1082,275,0.0,14.37,normal,7.27
51,40.7,51.38,1054,168,1.0,10.68,normal,0.36
47,38.89,52.87,517,248,0.0,13.98,normal,8.0
50,40.67,53.26,338,977,1.0,12.59,normal,0.18
54,43.72,53.27,1049,1065,0.0,9.55,normal,8.0
55,44.43,53.94,759,708,1.0,9.51,normal,23.11
56,45.58,55.02,40,526,0.0,9.44,normal,15.28
48,39.33,55.18,940,832,1.0,15.85,normal,8.0
57,47.46,57.62,901,1079,1.0,10.16,normal,8.19
63,53.27,59.32,115,977,0.0,6.05,abnormal,8.0
60,51.38,59.45,168,357,1.0,8.07,normal,0.01
58,47.96,61.15,1082,998,1.0,13.19,normal,0.0
66,55.18,61.83,858,721,1.0,6.65,normal,0.0
64,53.94,61.91,1054,223,1.0,7.97,normal,8.36
59,49.91,62.39,201,939,1.0,12.48,normal,16.0
61,52.87,64.61,1080,516,0.0,11.74,normal,24.0
62,53.26,64.61,1023,1044,0.0,11.35,abnormal,8.01
65,55.02,66.32,1052,699,0.0,11.3,normal,16.0
68,59.32,68.72,1085,352,1.0,9.4,normal,0.19
72,61.91,69.75,836,340,0.0,7.84,normal,23.99
73,62.39,70.85,998,40,0.0,8.46,normal,0.53
74,64.61,71.3,357,960,0.0,6.69,normal,16.0
69,59.45,71.74,981,201,0.0,12.29,normal,8.0
71,61.83,72.88,858,637,0.0,11.05,normal,8.0
70,61.15,73.35,346,1058,1.0,12.2,normal,8.19
75,64.61,75.85,1045,510,0.0,11.24,normal,8.0
67,57.62,77.26,262,943,0.0,19.64,abnormal,15.27
78,69.75,81.05,1026,496,0.0,11.3,normal,15.82
80,71.3,81.11,977,1065,1.0,9.81,normal,7.63
76,66.32,82.24,115,526,1.0,15.92,normal,31.11
79,70.85,82.72,1082,201,0.0,11.87,normal,0.15
81,71.74,82.82,1044,930,0.0,11.08,normal,7.82
83,73.35,83.54,721,518,1.0,10.19,normal,16.0
82,72.88,84.08,961,718,0.0,11.2,normal,8.0
77,68.72,84.36,977,637,0.0,15.64,normal,0.19
84,75.85,86.75,981,40,0.0,10.9,normal,8.33
87,81.11,88.56,977,117,1.0,7.45,abnormal,8.36
85,77.26,88.86,730,977,1.0,11.6,normal,15.64
88,82.24,89.24,1081,943,0.0,7.0,normal,6.92
93,84.36,90.08,517,1038,0.0,5.72,normal,0.18
86,81.05,90.38,1049,248,0.0,9.33,normal,24.0
89,82.72,92.94,352,960,0.0,10.22,normal,15.63
92,84.08,93.19,518,940,1.0,9.11,normal,8.56
94,86.75,94.66,961,168,1.0,7.91,normal,23.82
91,83.54,94.8,275,496,0.0,11.26,normal,6.94
90,82.82,95.48,876,1007,1.0,12.66,normal,31.26
95,88.56,96.39,1052,699,0.0,7.83,normal,0.74
96,88.86,99.46,930,836,1.0,10.6,normal,31.62
98,90.08,100.07,953,940,1.0,9.99,normal,23.82
52,40.74,100.74,1079,977,0.5,60.0,timelimit,16.0
53,41.98,101.98,1030,1060,0.5,60.0,timelimit,8.0
99,90.38,102.12,340,1050,0.0,11.74,normal,15.08
100,92.94,102.39,970,1065,0.0,9.45,normal,0.36
105,96.39,102.44,1049,517,1.0,6.05,abnormal,15.08
97,89.24,102.98,858,516,0.0,13.74,normal,0.55
103,94.8,104.06,446,167,1.0,9.26,normal,7.64
104,95.48,104.17,338,1023,1.0,8.69,normal,23.99
101,93.19,104.42,526,516,1.0,11.23,normal,13.85
102,94.66,106.23,797,836,0.0,11.57,normal,15.62
106,99.46,109.12,720,117,1.0,9.66,normal,7.99
107,100.07,111.22,223,961,0.0,11.15,normal,7.46
109,101.98,112.68,496,1079,1.0,10.7,normal,16.15
110,102.12,113.5,605,998,1.0,11.38,normal,0.52
111,102.39,113.66,977,718,0.0,11.27,normal,0.88
112,102.44,113.79,352,836,0.0,11.35,normal,15.08
108,100.74,113.9,939,605,0.0,13.16,normal,15.28
116,104.42,114.3,115,1042,1.0,9.88,normal,7.83
113,102.98,114.5,998,1082,1.0,11.52,normal,8.86
114,104.06,114.71,510,943,1.0,10.65,normal,14.76
117,106.23,117.51,729,970,0.0,11.28,normal,0.01
115,104.17,118.24,1057,112,1.0,14.07,abnormal,7.82
118,109.12,119.0,1052,759,0.5,9.88,normal,39.1
119,111.22,119.84,1054,1060,0.0,8.62,normal,15.98
121,113.5,122.89,526,49,0.0,9.39,normal,6.26
124,113.9,123.87,977,1050,0.0,9.97,normal,16.04
122,113.66,123.93,836,1045,0.0,10.27,normal,21.82
120,112.68,124.71,759,720,1.0,12.03,normal,14.93
126,114.5,124.9,953,1008,1.0,10.4,normal,7.09
128,117.51,125.21,960,338,1.0,7.7,normal,0.35
123,113.79,125.9,797,939,1.0,12.11,normal,15.97
125,114.3,126.7,1079,223,0.0,12.4,normal,15.99
131,119.84,126.82,117,708,0.0,6.98,normal,0.51
127,114.71,128.18,1082,939,1.0,13.47,normal,7.15
129,118.24,128.97,827,1008,0.0,10.73,normal,0.18
130,119.0,130.04,605,930,1.0,11.04,normal,14.95
132,122.89,132.53,526,1082,0.0,9.64,normal,29.62
137,125.21,132.86,49,167,0.0,7.65,normal,16.14
133,123.87,133.13,517,1060,1.0,9.26,normal,25.08
140,126.82,133.4,1079,970,0.0,6.58,normal,8.34
134,123.93,133.75,971,496,0.0,9.82,normal,31.42
139,126.7,134.1,1082,223,0.0,7.4,normal,8.08
136,124.9,135.85,1052,809,0.0,10.95,normal,0.18
135,124.71,136.23,721,718,0.0,11.52,normal,7.47
141,128.18,136.75,998,966,0.0,8.57,normal,15.76
138,125.9,136.93,977,446,0.0,11.03,normal,31.5
145,132.86,139.67,1080,115,0.5,6.81,normal,1.45
143,130.04,140.61,1079,858,1.0,10.57,normal,0.18
148,133.75,141.0,352,970,0.0,7.25,normal,31.59
142,128.97,141.94,1008,876,0.0,12.97,normal,6.76
144,132.53,143.16,930,338,0.0,10.63,normal,0.5
146,133.13,143.76,730,605,1.0,10.63,normal,14.8
149,134.1,143.85,1026,117,0.0,9.75,normal,8.34
147,133.4,144.5,827,732,0.0,11.1,normal,24.01
151,136.23,146.21,708,981,1.0,9.98,normal,8.49
153,136.93,146.94,1054,977,1.0,10.01,normal,30.03
150,135.85,146.94,1060,809,1.0,11.09,normal,7.61
155,140.61,149.18,1082,518,0.0,8.57,normal,15.23
152,136.75,149.65,966,49,0.0,12.9,normal,7.95
154,139.67,153.0,1065,759,0.0,13.33,normal,21.88
160,143.85,153.45,876,901,0.0,9.6,normal,14.76
156,141.0,153.52,858,759,1.0,12.52,normal,45.88
159,143.76,154.32,518,510,0.0,10.56,normal,7.84
162,146.21,154.67,1044,1023,1.0,8.46,normal,22.91
158,143.16,155.97,496,718,1.0,12.81,normal,23.04
157,141.94,156.39,517,201,1.0,14.45,normal,24.13
165,149.18,156.84,1023,981,1.0,7.66,abnormal,0.34
164,146.94,157.3,340,526,1.0,10.36,normal,1.67
161,144.5,157.95,998,1042,1.0,13.45,normal,23.58
163,146.94,158.21,262,605,1.0,11.27,normal,17.54
166,149.65,158.86,1089,117,1.0,9.21,normal,15.6
169,153.52,161.9,1049,939,0.0,8.38,normal,9.78
171,154.67,164.68,730,201,1.0,10.01,normal,15.13
167,153.0,165.29,699,779,1.0,12.29,normal,0.36
170,154.32,165.79,1081,759,1.0,11.47,normal,43.97
172,155.97,167.82,49,721,1.0,11.85,normal,30.87
173,156.39,168.36,352,1038,0.0,11.97,normal,39.06
168,153.45,168.44,708,779,0.0,14.99,normal,0.5
176,157.95,168.64,357,966,0.0,10.69,normal,23.45
177,158.21,169.3,526,699,1.0,11.09,normal,2.88
174,156.84,169.94,981,720,0.0,13.1,normal,31.91
175,157.3,170.77,168,779,1.0,13.47,normal,8.54
178,158.86,175.19,201,1058,1.0,16.33,normal,23.62
179,161.9,175.65,1065,1057,1.0,13.75,normal,7.67
181,165.29,175.82,338,721,1.0,10.53,normal,23.06
187,169.3,175.92,1026,858,0.0,6.62,normal,16.51
185,168.44,177.16,1089,115,0.0,8.72,normal,1.04
183,167.82,178.53,1058,605,1.0,10.71,normal,8.79
186,168.64,178.53,1085,275,0.0,9.89,normal,6.23
188,169.94,178.99,40,720,1.0,9.05,normal,0.74
180,164.68,179.05,167,827,1.0,14.37,normal,31.84
193,175.92,180.58,510,1023,1.0,4.66,abnormal,46.23
189,170.77,181.34,943,970,1.0,10.57,normal,29.5
197,178.99,183.5,346,797,1.0,4.51,normal,15.97
182,165.79,183.71,876,1085,1.0,17.92,normal,14.6
192,175.82,183.75,637,966,0.0,7.93,normal,8.91
191,175.65,185.14,517,832,1.0,9.49,normal,0.79
196,178.53,185.8,1008,971,1.0,7.27,normal,1.03
194,177.16,186.21,1080,721,1.0,9.05,normal,29.34
198,179.05,187.67,1007,940,0.0,8.62,normal,15.29
195,178.53,189.12,1054,112,0.0,10.59,normal,30.74
200,181.34,189.44,797,1081,1.0,8.1,normal,1.01
199,180.58,190.43,1082,1085,1.0,9.85,normal,15.38
184,168.36,191.98,901,1079,1.0,23.62,abnormal,31.64
201,183.5,193.0,1008,809,1.0,9.5,normal,7.15
190,175.19,195.12,352,1049,0.5,19.93,normal,15.02
204,185.14,195.74,117,49,0.0,10.6,normal,53.94
205,185.8,197.82,1079,809,0.0,12.02,normal,7.48
203,183.75,198.94,262,1089,1.0,15.19,normal,7.61
206,186.21,199.67,1052,1057,0.0,13.46,normal,23.1
209,189.44,200.07,730,112,1.0,10.63,normal,45.7
207,187.67,200.2,115,1060,1.0,12.53,normal,8.85
202,183.71,202.19,718,939,1.0,18.48,normal,24.66
213,195.12,202.33,1007,858,1.0,7.21,normal,1.92
208,189.12,202.38,1044,729,1.0,13.26,normal,23.12
210,190.43,203.19,977,1038,0.0,12.76,normal,44.65
212,193.0,204.11,960,729,1.0,11.11,normal,39.28
214,195.74,206.12,721,1080,1.0,10.38,normal,44.0
211,191.98,208.14,943,1023,1.0,16.16,abnormal,23.77
220,202.19,209.73,112,1081,0.0,7.54,normal,1.47
222,202.38,210.55,517,346,1.0,8.17,normal,6.86
218,200.07,211.29,940,446,0.0,11.22,normal,23.84
219,200.2,212.29,930,338,0.0,12.09,normal,23.78
217,199.67,212.58,201,1082,1.0,12.91,normal,14.69
223,203.19,213.16,1054,117,0.0,9.97,normal,36.41
221,202.33,213.4,1082,526,0.0,11.07,normal,12.61
216,198.94,213.44,939,971,1.0,14.5,normal,1.16
215,197.82,214.35,201,699,1.0,16.53,normal,7.7
224,204.11,214.63,1065,876,1.0,10.52,normal,6.59
225,206.12,216.06,1042,1079,1.0,9.94,normal,15.07
229,211.29,219.18,1081,940,0.0,7.89,normal,0.15
227,209.73,219.41,939,953,0.0,9.68,normal,24.79
226,208.14,221.61,981,1085,0.0,13.47,normal,23.04
228,210.55,222.33,721,275,0.0,11.78,normal,42.65
236,214.63,222.65,1007,939,1.0,8.02,normal,22.31
232,213.16,222.91,40,977,1.0,9.75,normal,52.65
238,219.18,223.3,953,1082,0.0,4.12,abnormal,22.98
237,216.06,223.85,1079,836,0.0,7.79,normal,9.36
235,214.35,223.9,797,977,1.0,9.55,normal,28.93
230,212.29,224.57,836,223,0.0,12.28,normal,22.3
234,213.44,224.66,1082,901,0.0,11.22,normal,53.02
231,212.58,226.23,730,966,1.0,13.65,normal,30.23
245,223.85,227.64,1079,115,0.0,3.79,abnormal,63.32
241,222.33,228.47,357,827,1.0,6.14,normal,8.18
240,221.61,228.57,510,338,0.0,6.96,normal,0.24
239,219.41,229.14,1089,1065,1.0,9.73,normal,24.69
233,213.4,229.14,496,1023,1.0,15.74,normal,83.14
242,222.65,233.17,526,637,1.0,10.52,normal,5.27
246,223.9,234.0,275,40,1.0,10.1,normal,6.37
248,224.66,234.03,1008,732,1.0,9.37,normal,15.9
244,223.3,234.83,1060,779,1.0,11.53,normal,8.0
250,227.64,235.66,699,977,1.0,8.02,normal,42.95
253,229.14,236.79,876,518,0.0,7.65,normal,13.59
252,228.57,237.82,971,943,0.0,9.25,normal,25.21
255,233.17,238.4,832,998,1.0,5.23,abnormal,6.69
247,224.57,239.16,836,708,0.0,14.59,normal,13.9
254,229.14,239.71,930,730,1.0,10.57,abnormal,61.36
251,228.47,239.8,1082,248,0.0,11.33,normal,36.0
243,222.91,240.06,797,1078,1.0,17.15,normal,7.6
257,234.03,244.37,341,832,1.0,10.34,normal,8.18
263,239.16,244.93,526,953,0.0,5.77,normal,21.33
259,235.66,245.96,1008,275,0.0,10.3,normal,21.42
258,234.83,246.15,827,1060,0.0,11.32,normal,38.92
256,234.0,246.51,759,223,0.0,12.51,normal,10.55
266,240.06,247.37,338,970,1.0,7.31,normal,31.97
260,236.79,249.31,1058,112,0.0,12.52,normal,6.67
264,239.71,250.81,201,901,1.0,11.1,normal,14.81
261,237.82,252.13,1065,981,0.0,14.31,normal,54.12
262,238.4,252.35,1082,1044,1.0,13.95,normal,34.95
268,244.93,254.04,732,526,1.0,9.11,normal,2.25
265,239.8,254.13,275,998,1.0,14.33,normal,59.86
272,247.37,255.89,930,797,0.0,8.52,normal,6.53
269,245.96,257.03,966,729,1.0,11.07,normal,38.58
270,246.15,257.69,730,961,1.0,11.54,normal,50.72
273,249.31,257.69,1030,759,1.0,8.38,normal,2.74
274,250.81,259.26,1058,275,1.0,8.45,normal,68.06
271,246.51,259.7,357,759,0.0,13.19,normal,33.46
275,252.13,262.23,605,1045,0.0,10.1,normal,22.9
282,257.69,262.5,346,759,1.0,4.81,normal,4.79
278,254.13,264.4,977,876,1.0,10.27,normal,43.72
284,259.7,264.77,1079,970,0.0,5.07,normal,44.56
279,255.89,265.68,732,943,0.0,9.79,normal,13.72
277,254.04,265.82,901,759,0.0,11.78,normal,19.02
283,259.26,266.62,1007,1023,0.0,7.36,normal,57.01
281,257.69,266.98,49,1054,1.0,9.29,normal,39.9
276,252.35,268.6,516,275,0.0,16.25,normal,44.17
280,257.03,270.33,779,1038,0.0,13.3,normal,37.89
286,262.5,270.83,960,953,1.0,8.33,normal,21.91
289,265.68,271.41,1045,1042,0.0,5.73,normal,15.5
287,264.4,271.93,223,1080,1.0,7.53,normal,10.88
292,266.98,272.68,759,346,0.0,5.7,normal,4.86
288,264.77,274.21,1082,971,1.0,9.44,normal,12.34
290,265.82,274.64,248,779,1.0,8.82,normal,38.62
285,262.23,275.5,939,637,0.0,13.27,normal,30.74
293,268.6,278.38,708,1080,0.0,9.78,normal,5.63
298,272.68,280.91,517,357,1.0,8.23,normal,47.06
294,270.33,281.51,953,809,0.0,11.18,normal,23.22
297,271.93,282.74,858,275,0.0,10.81,normal,56.06
300,274.64,282.86,352,1030,0.0,8.22,normal,53.7
295,270.83,283.51,797,117,1.0,12.68,normal,36.62
296,271.41,283.77,1052,1057,0.0,12.36,normal,38.04
301,275.5,284.27,1007,223,0.0,8.77,abnormal,19.62
249,226.23,286.23,518,1057,0.5,60.0,timelimit,0.37
303,280.91,287.3,1049,953,0.0,6.39,normal,24.29
299,274.21,287.98,779,201,0.0,13.77,normal,54.39
302,278.38,290.87,809,797,0.0,12.49,normal,30.37
305,282.74,292.29,1038,720,0.0,9.55,normal,29.79
307,283.51,293.72,496,759,1.0,10.21,normal,49.7
304,281.51,294.22,971,1089,0.0,12.71,normal,38.69
309,284.27,294.66,1030,115,1.0,10.39,normal,8.36
306,282.86,295.43,338,729,1.0,12.57,normal,83.14
317,294.66,296.74,1089,117,0.0,2.08,abnormal,35.51
308,283.77,296.89,721,1065,1.0,13.12,normal,25.77
312,287.98,297.2,943,699,1.0,9.22,normal,17.98
310,286.23,297.87,340,721,1.0,11.64,normal,42.46
314,292.29,300.85,510,1060,1.0,8.56,normal,7.66
315,293.72,300.89,970,346,0.0,7.17,normal,17.12
311,287.3,301.37,759,699,1.0,14.07,normal,3.13
313,290.87,301.43,168,1080,1.0,10.56,normal,6.25
267,244.37,304.37,167,1081,0.5,60.0,timelimit,38.79
320,296.89,306.5,1008,275,0.0,9.61,normal,46.99
322,297.87,306.86,1052,730,0.0,8.99,normal,88.52
319,296.74,308.85,112,940,1.0,12.11,normal,14.3
323,300.85,309.03,446,1060,1.0,8.18,normal,24.16
321,297.2,309.52,496,40,0.0,12.32,normal,44.08
324,300.89,310.38,1045,248,0.0,9.49,normal,23.33
318,295.43,310.68,1007,1078,1.0,15.25,normal,5.08
325,301.37,312.66,341,338,0.0,11.29,normal,43.74
329,306.86,315.83,836,1080,0.0,8.97,normal,27.05
331,309.03,317.57,809,346,0.0,8.54,normal,44.74
327,304.37,318.9,836,708,0.0,14.53,normal,21.22
330,308.85,319.5,1065,115,0.0,10.65,normal,33.03
332,309.52,320.06,40,526,0.0,10.54,normal,19.39
333,310.38,320.62,901,961,1.0,10.24,normal,34.88
328,306.5,321.51,759,357,0.0,15.01,normal,40.89
334,310.68,322.33,510,341,1.0,11.65,normal,22.41
335,312.66,325.15,605,981,1.0,12.49,normal,14.21
326,301.43,325.22,1089,721,0.0,23.79,abnormal,24.38
337,317.57,325.92,341,759,0.0,8.35,normal,2.64
291,266.62,326.62,721,1026,0.5,60.0,timelimit,3.87
336,315.83,326.8,953,1042,0.0,10.97,normal,7.57
338,318.9,327.72,797,1079,1.0,8.82,normal,82.34
341,320.62,330.99,446,809,1.0,10.37,normal,59.58
339,319.5,331.12,1049,1057,0.0,11.62,normal,45.38
342,321.51,331.79,943,1085,0.0,10.28,normal,33.56
343,322.33,333.54,516,876,0.0,11.21,normal,16.22
347,326.62,333.93,940,1081,0.0,7.31,normal,6.63
346,325.92,337.26,832,970,0.0,11.34,normal,6.82
344,325.15,337.41,940,275,0.0,12.26,normal,69.94
348,326.8,338.2,357,1023,1.0,11.4,normal,5.48
345,325.22,338.95,1078,797,0.0,13.73,normal,45.83
351,331.12,339.74,732,517,1.0,8.62,normal,9.14
352,331.79,341.18,721,943,0.0,9.39,normal,34.04
350,330.99,341.59,930,797,1.0,10.6,normal,42.86
349,327.72,342.7,832,809,1.0,14.98,normal,12.56
340,320.06,342.87,223,115,1.0,22.81,normal,1.73
353,333.54,346.02,496,510,1.0,12.48,normal,12.41
357,338.2,346.37,248,518,1.0,8.17,normal,22.08
355,337.26,346.69,998,730,0.0,9.43,normal,85.65
354,333.93,346.71,1052,1050,1.0,12.78,normal,60.4
359,339.74,347.73,338,876,1.0,7.99,normal,73.17
358,338.95,349.34,446,708,1.0,10.39,normal,46.08
360,341.18,349.49,1058,1042,1.0,8.31,normal,29.19
356,337.41,350.75,1054,1065,1.0,13.34,normal,7.94
316,294.22,354.22,1038,637,0.5,60.0,timelimit,13.13
363,342.87,354.4,759,970,1.0,11.53,normal,3.66
362,342.7,355.39,1038,637,0.0,12.69,normal,13.13
361,341.59,355.66,1042,998,0.0,14.07,normal,44.65
369,349.34,355.79,1057,517,0.0,6.45,normal,5.77
364,346.02,357.49,729,1085,0.0,11.47,normal,43.88
367,346.71,357.72,1023,496,0.0,11.01,normal,99.53
366,346.69,358.67,1080,836,0.0,11.98,normal,49.15
365,346.37,361.25,1089,1023,1.0,14.88,normal,31.46
368,347.73,361.46,943,1052,1.0,13.73,normal,58.16
378,357.72,362.3,526,346,0.0,4.58,normal,24.67
370,349.49,362.55,340,223,0.0,13.06,normal,17.46
373,354.4,363.75,961,1081,1.0,9.35,normal,14.86
374,355.39,363.96,1080,720,0.0,8.57,normal,2.97
372,354.22,365.62,516,971,0.0,11.4,normal,30.8
377,357.49,367.09,357,516,1.0,9.6,normal,5.48
375,355.66,368.1,168,1085,1.0,12.44,normal,7.56
371,350.75,368.36,901,1060,0.0,17.61,normal,28.48
381,361.46,368.71,708,960,0.0,7.25,normal,45.38
379,358.67,369.3,248,516,1.0,10.63,normal,59.66
383,362.55,371.37,510,930,1.0,8.82,normal,27.67
376,355.79,371.92,352,1045,0.0,16.13,normal,43.56
382,362.3,372.41,517,49,0.0,10.11,normal,20.96
384,363.75,374.41,1049,943,0.0,10.66,normal,68.24
380,361.25,374.42,40,797,1.0,13.17,normal,18.11
385,363.96,375.64,167,1054,1.0,11.68,normal,24.28
389,368.36,376.55,1030,1060,1.0,8.19,normal,22.53
386,365.62,377.56,275,117,1.0,11.94,normal,87.9
387,367.09,378.27,446,827,1.0,11.18,normal,90.5
388,368.1,379.31,759,970,0.0,11.21,normal,12.51
391,369.3,379.89,1078,1080,0.0,10.59,normal,11.0
390,368.71,381.06,516,940,0.0,12.35,normal,9.4
393,371.92,382.57,943,1008,1.0,10.65,normal,28.86
392,371.37,384.8,1058,346,0.0,13.43,normal,50.29
395,374.41,384.97,115,1026,1.0,10.56,normal,53.04
399,377.56,385.54,1054,526,0.0,7.98,normal,14.85
394,372.41,386.18,977,730,0.0,13.77,normal,111.06
396,374.42,386.28,943,720,0.0,11.86,normal,20.77
398,376.55,386.96,1089,496,0.0,10.41,normal,66.69
403,381.06,388.21,732,1008,1.0,7.15,normal,21.44
402,379.89,389.34,1080,971,1.0,9.45,normal,33.08
404,382.57,389.38,357,1050,1.0,6.81,normal,19.47
410,386.96,389.82,699,1050,1.0,2.86,abnormal,23.0
406,384.97,393.23,1026,223,0.0,8.26,normal,85.08
401,379.31,393.32,759,1007,1.0,14.01,normal,2.47
405,384.8,393.96,340,1085,1.0,9.16,normal,15.43
409,386.28,396.54,1081,510,0.0,10.26,normal,52.01
408,386.18,396.7,876,446,0.0,10.52,normal,79.03
413,389.38,397.17,1044,943,0.0,7.79,normal,29.53
411,388.21,397.36,517,721,1.0,9.15,normal,41.07
407,385.54,398.23,49,797,1.0,12.69,normal,26.74
414,389.82,398.94,1058,117,1.0,9.12,normal,13.65
416,393.32,400.99,858,1038,0.0,7.67,normal,26.21
418,396.54,403.45,357,732,0.0,6.91,normal,34.14
417,393.96,403.61,718,779,1.0,9.65,normal,52.13
419,396.7,404.12,977,953,1.0,7.42,normal,46.29
412,389.34,404.19,827,112,0.0,14.85,normal,38.73
420,397.17,407.55,1026,496,0.0,10.38,normal,113.93
415,393.23,407.68,1045,708,1.0,14.45,normal,20.6
422,398.23,410.12,1054,167,0.0,11.89,normal,46.82
423,398.94,411.01,1085,977,0.0,12.07,normal,45.65
428,404.19,411.04,262,998,1.0,6.85,normal,26.5
424,400.99,412.69,526,1044,0.0,11.7,normal,15.07
425,403.45,413.19,1030,1044,1.0,9.74,normal,40.03
427,404.12,416.09,732,223,1.0,11.97,normal,16.13
430,407.68,417.23,1079,1054,1.0,9.55,normal,41.74
426,403.61,418.01,1057,637,0.0,14.4,normal,2.9
429,407.55,418.42,858,901,0.0,10.87,normal,41.16
432,411.01,420.21,40,518,1.0,9.2,normal,16.4
435,413.19,420.45,971,1042,1.0,7.26,normal,42.12
434,412.69,422.33,1052,605,0.0,9.64,normal,25.97
431,410.12,424.03,759,167,1.0,13.91,normal,26.41
433,411.04,424.17,930,1082,0.0,13.13,normal,5.85
439,418.42,426.38,1008,732,0.0,7.96,normal,58.9
437,417.23,426.84,797,953,1.0,9.61,normal,34.76
438,418.01,427.13,1050,1007,0.0,9.12,normal,6.71
436,416.09,427.95,117,338,0.0,11.86,normal,98.31
442,422.33,429.66,1080,1082,1.0,7.33,normal,14.14
440,420.21,430.44,1008,496,0.0,10.23,normal,88.82
441,420.45,432.32,981,637,0.0,11.87,normal,68.87
443,424.03,434.74,1042,961,1.0,10.71,normal,1.67
447,427.13,434.9,1007,953,0.0,7.77,normal,28.76
446,426.84,435.6,526,779,1.0,8.76,normal,48.33
397,375.64,435.64,809,977,0.5,60.0,timelimit,13.27
448,427.95,436.63,1060,1008,1.0,8.68,normal,20.72
450,430.44,436.69,971,357,0.0,6.25,normal,24.04
445,426.38,438.22,1045,352,1.0,11.84,normal,65.09
400,378.27,438.27,1023,1057,0.5,60.0,timelimit,67.67
451,432.32,440.3,930,1007,0.0,7.98,normal,17.89
449,429.66,440.5,832,1079,0.0,10.84,normal,41.33
444,424.17,441.86,167,115,1.0,17.69,normal,0.55
452,434.74,443.03,1085,730,0.0,8.29,normal,85.3
455,435.64,445.8,809,779,1.0,10.16,normal,14.93
453,434.9,446.52,699,943,1.0,11.62,normal,50.17
459,438.27,446.57,40,340,1.0,8.3,normal,9.34
457,436.69,449.68,1057,1080,1.0,12.99,normal,5.99
461,440.5,449.84,1078,517,0.0,9.34,normal,53.58
460,440.3,451.92,1038,1049,1.0,11.62,normal,63.86
456,436.63,452.81,1080,1038,1.0,16.18,normal,8.19
458,438.22,453.19,1058,1038,1.0,14.97,normal,23.54
462,441.86,453.57,167,248,0.0,11.71,normal,14.63
465,446.52,454.84,516,960,0.0,8.32,normal,90.16
421,397.36,457.36,1042,1054,0.5,60.0,timelimit,14.64
464,445.8,457.38,1045,836,1.0,11.58,normal,54.89
463,443.03,457.43,496,526,1.0,14.4,normal,69.52
466,446.57,457.5,797,901,1.0,10.93,normal,1.39
467,449.68,459.6,858,720,0.0,9.92,normal,53.21
469,451.92,459.93,40,729,1.0,8.01,normal,90.09
468,449.84,460.66,49,732,1.0,10.82,normal,7.13
