snapshot,match_count,time_minutes,bot_id,bot_name,elo
1,1000,1000.13,971,Nothing,1554.83
1,1000,1000.13,876,GenesisLotus,1521.16
1,1000,1000.13,998,LordSuperKing,1612.76
1,1000,1000.13,1023,MY_SCRIPTING_SON,1541.1
1,1000,1000.13,340,MechaShark,1636.97
1,1000,1000.13,901,clone,1587.7
1,1000,1000.13,953,ZeratulsRevengeTest,1607.44
1,1000,1000.13,708,Princess-Mika,1565.48
1,1000,1000.13,112,Tyckles,1591.12
1,1000,1000.13,809,PrimordialOrigin,1534.71
1,1000,1000.13,341,gotest,1592.92
1,1000,1000.13,275,Lissy,1607.92
1,1000,1000.13,1057,DoopyBot-Test,1576.35
1,1000,1000.13,357,12PoolBot,1614.61
1,1000,1000.13,605,nida,1569.15
1,1000,1000.13,1045,tito,1623.39
1,1000,1000.13,981,KoB,1545.46
1,1000,1000.13,732,GPT,1649.76
1,1000,1000.13,223,DominionDog,1693.68
1,1000,1000.13,779,oberon,1475.47
1,1000,1000.13,940,Princess-Mika-Test,1527.29
1,1000,1000.13,858,Crawler,1585.42
1,1000,1000.13,516,27turtles,1565.25
1,1000,1000.13,1052,Starlight,1483.57
1,1000,1000.13,446,Xena,1702.44
1,1000,1000.13,1050,onlyfans,1546.61
1,1000,1000.13,637,72Tortoises,1577.21
1,1000,1000.13,729,Alexa,1505.37
1,1000,1000.13,248,Eris,1691.03
1,1000,1000.13,117,Chance,1528.26
1,1000,1000.13,346,Sharkling,1698.1
1,1000,1000.13,930,SiriusBot,1630.68
1,1000,1000.13,966,ArgoBot,1671.85
1,1000,1000.13,832,muravev,1567.78
1,1000,1000.13,115,BenBotBC,1664.12
1,1000,1000.13,718,Mulebot,1608.7
1,1000,1000.13,939,RustyNikolaj,1534.52
1,1000,1000.13,1044,DoopyBot,1572.48
1,1000,1000.13,1026,WildLupo,1519.89
1,1000,1000.13,977,Siriusly,1531.84
1,1000,1000.13,699,Clicadinha,1607.36
1,1000,1000.13,352,Belzebuth,1469.29
2,2000,1988.54,836,muravevTerran,1506.5
2,2000,1988.54,1054,JimmyBotZ,1584.75
2,2000,1988.54,1008,Creepy_canon,1640.51
2,2000,1988.54,1089,WorkingAsIntended,1581.96
2,2000,1988.54,1058,JimmyBotP,1607.13
2,2000,1988.54,1082,Dasyatis,1599.08
2,2000,1988.54,827,smokinggunbot,1574.89
2,2000,1988.54,1085,AgoraLord,1479.77
2,2000,1988.54,943,puck,1550.17
2,2000,1988.54,721,49Terrapins,1503.98
2,2000,1988.54,1080,JimmyBot,1658.39
2,2000,1988.54,526,Apidae,1653.77
