match_id,round,map,bot1_id,bot1_name,bot2_id,bot2_name,result_type,game_steps,duration_minutes,is_timeout,match_created,match_started,result_created
4678660,41436,155,262,whalemean,1030,who,Player2Win,11018,8.2,False,2026-03-09T02:52:54.421480Z,2026-03-09T03:10:00.227314Z,2026-03-09T03:14:05.523409Z
4678667,41436,150,167,TyrT,510,PhantomBot,Player2Win,15344,11.42,False,2026-03-09T02:52:54.543646Z,2026-03-09T03:10:38.638045Z,2026-03-09T03:20:57.974863Z
4678653,41436,154,262,whalemean,518,norman,Player2Win,13369,9.95,False,2026-03-09T02:52:54.269394Z,2026-03-09T03:23:00.775019Z,2026-03-09T03:29:50.393421Z
4678697,41436,151,858,Crawler,876,GenesisLotus,Player1Win,6091,4.53,False,2026-03-09T02:52:55.042236Z,2026-03-09T03:33:34.004933Z,2026-03-09T03:36:55.388682Z
4678707,41436,152,730,Deimos,248,Eris,Player2Win,22106,16.45,False,2026-03-09T02:52:55.231517Z,2026-03-09T03:21:49.143292Z,2026-03-09T03:39:42.639558Z
4678636,41436,156,346,Sharkling,730,Deimos,Player2Win,11880,8.84,False,2026-03-09T02:52:54.027845Z,2026-03-09T03:41:49.825244Z,2026-03-09T03:49:03.037072Z
4678656,41436,155,262,whalemean,966,ArgoBot,Player2Win,11481,8.54,False,2026-03-09T02:52:54.345471Z,2026-03-09T03:49:57.433179Z,2026-03-09T03:53:40.394402Z
4678714,41436,151,1049,TheCatSC2Bot,981,KoB,Player2Win,11182,8.32,False,2026-03-09T02:52:55.341260Z,2026-03-09T03:50:57.794944Z,2026-03-09T04:09:02.936422Z
4678734,41436,152,971,Nothing,901,clone,Player1Win,13778,10.25,False,2026-03-09T02:52:55.652939Z,2026-03-09T04:14:22.673669Z,2026-03-09T04:20:56.173248Z
4678633,41436,152,346,Sharkling,262,whalemean,Player2Win,6530,4.86,False,2026-03-09T02:52:53.946954Z,2026-03-09T04:25:33.941918Z,2026-03-09T04:29:54.897996Z
4678679,41436,155,1050,onlyfans,858,Crawler,Player2Win,7536,5.61,False,2026-03-09T02:52:54.736071Z,2026-03-09T04:37:43.358542Z,2026-03-09T04:39:09.466986Z
4678704,41436,150,730,Deimos,966,ArgoBot,Player2Win,16570,12.33,False,2026-03-09T02:52:55.165510Z,2026-03-09T04:33:13.712561Z,2026-03-09T04:43:11.337659Z
4678690,41436,151,1052,Starlight,1023,MY_SCRIPTING_SON,Player2Win,9916,7.38,False,2026-03-09T02:52:54.929953Z,2026-03-09T04:42:46.862162Z,2026-03-09T04:43:36.528137Z
4678735,41436,152,943,puck,1023,MY_SCRIPTING_SON,Player2Win,12896,9.6,False,2026-03-09T02:52:55.663681Z,2026-03-09T04:45:18.436240Z,2026-03-09T04:47:38.236050Z
4678677,41436,150,518,norman,1030,who,Player2Win,8328,6.2,False,2026-03-09T02:52:54.679221Z,2026-03-09T04:46:53.965406Z,2026-03-09T04:49:02.994878Z
4678746,41436,152,708,Princess-Mika,40,SharpenedEdge,MatchCancelled,0,,False,2026-03-09T02:52:55.862951Z,2026-03-09T02:57:21.329984Z,2026-03-09T05:00:00.149396Z
4678724,41436,150,732,GPT,168,sharkbot,Player1Win,12450,9.26,False,2026-03-09T02:52:55.524031Z,2026-03-09T04:56:28.485313Z,2026-03-09T05:03:08.852864Z
4678645,41436,152,779,oberon,1049,TheCatSC2Bot,Player1Win,15532,11.56,False,2026-03-09T02:52:54.150919Z,2026-03-09T05:04:01.597500Z,2026-03-09T05:08:25.010148Z
4678662,41436,150,167,TyrT,518,norman,Player1Win,14479,10.77,False,2026-03-09T02:52:54.454359Z,2026-03-09T05:12:06.842110Z,2026-03-09T05:19:14.122621Z
4678691,41436,152,1052,Starlight,940,Princess-Mika-Test,Player2Win,13145,9.78,False,2026-03-09T02:52:54.939997Z,2026-03-09T05:19:10.226968Z,2026-03-09T05:26:50.020744Z
4678743,41436,150,876,GenesisLotus,699,Clicadinha,Player1Win,14430,10.74,False,2026-03-09T02:52:55.827639Z,2026-03-09T05:33:17.369772Z,2026-03-09T05:40:08.317924Z
4678681,41436,155,1050,onlyfans,971,Nothing,Player2Win,12817,9.54,False,2026-03-09T02:52:54.752194Z,2026-03-09T05:36:49.469206Z,2026-03-09T05:42:06.152385Z
4678718,41436,154,827,smokinggunbot,708,Princess-Mika,Player1Win,31284,23.28,False,2026-03-09T02:52:55.424045Z,2026-03-09T05:30:15.989630Z,2026-03-09T06:09:58.808493Z
4678684,41436,150,1050,onlyfans,970,TheLAW,Player2Win,8458,6.29,False,2026-03-09T02:52:54.829498Z,2026-03-09T06:30:49.040447Z,2026-03-09T06:35:04.640304Z
4678646,41436,155,779,oberon,943,puck,Player2Win,15908,11.84,False,2026-03-09T02:52:54.161429Z,2026-03-09T05:20:41.725235Z,2026-03-09T06:35:36.447881Z
4678680,41436,149,1050,onlyfans,827,smokinggunbot,Player2Win,28995,21.57,False,2026-03-09T02:52:54.745762Z,2026-03-09T06:30:46.989707Z,2026-03-09T06:40:19.622678Z
4678632,41436,156,960,BigDaddy,901,clone,Player1Win,7042,5.24,False,2026-03-09T02:52:53.936173Z,2026-03-09T06:44:52.751649Z,2026-03-09T06:48:06.934358Z
4678669,41436,149,167,TyrT,1030,who,Player2Win,17500,13.02,False,2026-03-09T02:52:54.563268Z,2026-03-09T06:59:58.126006Z,2026-03-09T07:06:39.540318Z
4678668,41436,155,167,TyrT,248,Eris,Player2Win,15298,11.38,False,2026-03-09T02:52:54.552324Z,2026-03-09T07:07:32.827102Z,2026-03-09T07:19:11.643451Z
4678694,41436,154,1052,Starlight,948,titania,Player1Win,18242,13.57,False,2026-03-09T02:52:54.961901Z,2026-03-09T07:19:37.909438Z,2026-03-09T07:27:30.929868Z
4678675,41436,149,518,norman,510,PhantomBot,Player2Win,18650,13.88,False,2026-03-09T02:52:54.658158Z,2026-03-09T07:25:11.438874Z,2026-03-09T07:37:07.832761Z
4678648,41436,154,779,oberon,940,Princess-Mika-Test,Player2Win,16120,11.99,False,2026-03-09T02:52:54.226639Z,2026-03-09T07:26:11.750234Z,2026-03-09T07:39:07.567792Z
4678699,41436,150,858,Crawler,970,TheLAW,Player1Win,19370,14.41,False,2026-03-09T02:52:55.067134Z,2026-03-09T07:42:16.522743Z,2026-03-09T07:52:11.240111Z
4678713,41436,155,1049,TheCatSC2Bot,117,Chance,Tie,80644,60.0,True,2026-03-09T02:52:55.331306Z,2026-03-09T07:39:45.860372Z,2026-03-09T07:54:18.023337Z
4678644,41436,149,779,oberon,1052,Starlight,Player2Win,27624,20.55,False,2026-03-09T02:52:54.143887Z,2026-03-09T07:57:59.116422Z,2026-03-09T08:08:29.116068Z
4678638,41436,154,346,Sharkling,966,ArgoBot,Player2Win,18700,13.91,False,2026-03-09T02:52:54.042332Z,2026-03-09T08:08:07.059339Z,2026-03-09T08:18:15.750647Z
4678658,41436,150,262,whalemean,510,PhantomBot,Player2Win,19498,14.51,False,2026-03-09T02:52:54.360642Z,2026-03-09T08:09:05.245835Z,2026-03-09T08:23:21.150342Z
4678689,41436,154,1052,Starlight,943,puck,Player1Win,25035,18.63,False,2026-03-09T02:52:54.922648Z,2026-03-09T08:19:09.992875Z,2026-03-09T08:25:03.836687Z
4678709,41436,150,730,Deimos,1045,tito,Player2Win,15927,11.85,False,2026-03-09T02:52:55.246359Z,2026-03-09T08:25:44.826705Z,2026-03-09T08:31:27.857499Z
4678711,41436,152,1049,TheCatSC2Bot,1023,MY_SCRIPTING_SON,Player2Win,14368,10.69,False,2026-03-09T02:52:55.265877Z,2026-03-09T08:30:18.209487Z,2026-03-09T08:33:14.677526Z
4678722,41436,154,827,smokinggunbot,901,clone,Player2Win,12910,9.61,False,2026-03-09T02:52:55.450661Z,2026-03-09T08:32:19.889476Z,2026-03-09T08:35:28.425564Z
4678655,41436,154,262,whalemean,732,GPT,Player1Win,20218,15.04,False,2026-03-09T02:52:54.338959Z,2026-03-09T08:29:17.530071Z,2026-03-09T08:38:12.921154Z
4678733,41436,151,971,Nothing,699,Clicadinha,Player2Win,7117,5.3,False,2026-03-09T02:52:55.645064Z,2026-03-09T08:38:53.345722Z,2026-03-09T08:45:15.064664Z
4678740,41436,152,876,GenesisLotus,708,Princess-Mika,Player2Win,14656,10.9,False,2026-03-09T02:52:55.754247Z,2026-03-09T08:34:20.131144Z,2026-03-09T08:46:12.837033Z
4678639,41436,156,346,Sharkling,168,sharkbot,Player2Win,7796,5.8,False,2026-03-09T02:52:54.052391Z,2026-03-09T08:43:24.809751Z,2026-03-09T08:48:41.209889Z
4678685,41436,150,1050,onlyfans,40,SharpenedEdge,Player2Win,11898,8.85,False,2026-03-09T02:52:54.836056Z,2026-03-09T08:49:58.611178Z,2026-03-09T08:58:54.709908Z
4678657,41436,152,262,whalemean,168,sharkbot,Player1Win,28903,21.51,False,2026-03-09T02:52:54.352657Z,2026-03-09T08:53:59.926535Z,2026-03-09T09:15:35.609238Z
4678682,41436,149,1050,onlyfans,876,GenesisLotus,Tie,80641,60.0,True,2026-03-09T02:52:54.761300Z,2026-03-09T08:49:27.758103Z,2026-03-09T09:27:37.549233Z
4678688,41436,155,1052,Starlight,1049,TheCatSC2Bot,Player1Win,15658,11.65,False,2026-03-09T02:52:54.862273Z,2026-03-09T09:58:33.231184Z,2026-03-09T10:00:31.492791Z
4678745,41436,149,708,Princess-Mika,970,TheLAW,Player1Win,13736,10.22,False,2026-03-09T02:52:55.853609Z,2026-03-09T09:57:32.041016Z,2026-03-09T10:09:05.828554Z
4678652,41436,151,262,whalemean,167,TyrT,Player1Win,34786,25.88,False,2026-03-09T02:52:54.261102Z,2026-03-09T09:57:32.475889Z,2026-03-09T10:20:49.005253Z
4678676,41436,150,518,norman,248,Eris,Player2Win,12170,9.06,False,2026-03-09T02:52:54.664979Z,2026-03-09T10:25:17.812352Z,2026-03-09T10:31:56.357870Z
4678719,41436,152,827,smokinggunbot,970,TheLAW,Player1Win,7470,5.56,False,2026-03-09T02:52:55.430881Z,2026-03-09T10:34:52.548520Z,2026-03-09T10:38:27.107054Z
4678703,41436,152,730,Deimos,732,GPT,Player1Win,19358,14.4,False,2026-03-09T02:52:55.150615Z,2026-03-09T10:29:20.842894Z,2026-03-09T10:39:42.071309Z
4678649,41436,156,779,oberon,117,Chance,Player2Win,14224,10.58,False,2026-03-09T02:52:54.234483Z,2026-03-09T10:36:53.531133Z,2026-03-09T10:42:34.182771Z
4678708,41436,155,730,Deimos,1030,who,Player2Win,12230,9.1,False,2026-03-09T02:52:55.239315Z,2026-03-09T10:40:57.011638Z,2026-03-09T10:43:13.167064Z
4678692,41436,152,1052,Starlight,117,Chance,Player1Win,12804,9.53,False,2026-03-09T02:52:54.946612Z,2026-03-09T10:46:31.305761Z,2026-03-09T10:51:02.118976Z
4678741,41436,150,876,GenesisLotus,970,TheLAW,Player2Win,8008,5.96,False,2026-03-09T02:52:55.760906Z,2026-03-09T10:54:04.986048Z,2026-03-09T10:57:32.218638Z
4678720,41436,154,827,smokinggunbot,40,SharpenedEdge,Player2Win,9752,7.26,False,2026-03-09T02:52:55.437369Z,2026-03-09T10:52:03.964585Z,2026-03-09T10:57:42.579351Z
4678670,41436,156,167,TyrT,1045,tito,Player2Win,15020,11.18,False,2026-03-09T02:52:54.569802Z,2026-03-09T10:54:35.461826Z,2026-03-09T11:02:15.356299Z
4678654,41436,154,262,whalemean,730,Deimos,Player2Win,12237,9.1,False,2026-03-09T02:52:54.329752Z,2026-03-09T11:15:54.970583Z,2026-03-09T11:20:18.717566Z
4678640,41436,156,346,Sharkling,510,PhantomBot,Player1Win,6058,4.51,False,2026-03-09T02:52:54.060167Z,2026-03-09T11:24:05.098253Z,2026-03-09T11:26:29.083287Z
4678698,41436,154,858,Crawler,708,Princess-Mika,Player1Win,7001,5.21,False,2026-03-09T02:52:55.059851Z,2026-03-09T11:28:32.224910Z,2026-03-09T11:32:24.343042Z
4678712,41436,156,1049,TheCatSC2Bot,940,Princess-Mika-Test,Player2Win,7612,5.66,False,2026-03-09T02:52:55.324962Z,2026-03-09T11:41:41.874169Z,2026-03-09T11:45:06.416738Z
4678717,41436,150,827,smokinggunbot,876,GenesisLotus,Player1Win,7595,5.65,False,2026-03-09T02:52:55.372272Z,2026-03-09T11:47:18.352962Z,2026-03-09T11:49:58.543014Z
4678665,41436,156,167,TyrT,966,ArgoBot,Tie,80641,60.0,True,2026-03-09T02:52:54.480501Z,2026-03-09T11:26:01.339909Z,2026-03-09T11:56:43.461807Z
4678742,41436,152,876,GenesisLotus,40,SharpenedEdge,Player2Win,10304,7.67,False,2026-03-09T02:52:55.770005Z,2026-03-09T12:00:55.149260Z,2026-03-09T12:07:05.934847Z
4678659,41436,149,262,whalemean,248,Eris,Player2Win,21111,15.71,False,2026-03-09T02:52:54.369143Z,2026-03-09T11:54:21.856559Z,2026-03-09T12:07:59.226263Z
4678402,41436,154,223,DominionDog,1030,who,Player1TimeOut,4,0.0,False,2026-03-09T02:52:50.323658Z,2026-03-09T02:53:48.769136Z,2026-03-09T02:55:48.436465Z
4678491,41436,151,718,Mulebot,759,BotTato,Player2Win,13788,10.26,False,2026-03-09T02:52:51.661681Z,2026-03-09T02:53:19.347180Z,2026-03-09T02:56:16.527838Z
4678553,41436,152,115,BenBotBC,340,MechaShark,Player2Win,13058,9.72,False,2026-03-09T02:52:52.653311Z,2026-03-09T02:53:18.321268Z,2026-03-09T02:58:02.766201Z
4678520,41436,156,759,BotTato,346,Sharkling,Player2Win,14048,10.45,False,2026-03-09T02:52:52.139917Z,2026-03-09T02:54:19.841516Z,2026-03-09T03:00:17.935210Z
4678617,41436,149,338,smallBly,876,GenesisLotus,Player1Win,8040,5.98,False,2026-03-09T02:52:53.666085Z,2026-03-09T02:58:53.028534Z,2026-03-09T03:03:16.986901Z
4678726,41436,155,732,GPT,248,Eris,Player2Win,16914,12.58,False,2026-03-09T02:52:55.538505Z,2026-03-09T02:54:19.282492Z,2026-03-09T03:04:21.243285Z
4678673,41436,156,518,norman,966,ArgoBot,Player2Win,13967,10.39,False,2026-03-09T02:52:54.644358Z,2026-03-09T03:03:56.243071Z,2026-03-09T03:10:35.378101Z
4678467,41436,156,446,Xena,167,TyrT,Player1Win,17426,12.97,False,2026-03-09T02:52:51.330360Z,2026-03-09T02:53:48.369959Z,2026-03-09T03:10:30.243493Z
4678499,41436,152,718,Mulebot,732,GPT,Player1Win,20271,15.08,False,2026-03-09T02:52:51.824138Z,2026-03-09T03:11:01.205829Z,2026-03-09T03:14:26.004568Z
4678539,41436,152,352,Belzebuth,940,Princess-Mika-Test,Player1Crash,5,0.0,False,2026-03-09T02:52:52.441491Z,2026-03-09T03:13:03.024156Z,2026-03-09T03:15:22.265226Z
4678385,41436,151,1044,DoopyBot,699,Clicadinha,Player2Win,10729,7.98,False,2026-03-09T02:52:50.038840Z,2026-03-09T03:05:27.570213Z,2026-03-09T03:15:41.295818Z
4678627,41436,149,960,BigDaddy,876,GenesisLotus,Player1Win,6756,5.03,False,2026-03-09T02:52:53.853385Z,2026-03-09T03:11:31.986033Z,2026-03-09T03:18:12.134434Z
4678701,41436,152,858,Crawler,699,Clicadinha,Player1Win,7258,5.4,False,2026-03-09T02:52:55.130637Z,2026-03-09T03:15:04.254157Z,2026-03-09T03:18:21.443689Z
4678764,41436,154,168,sharkbot,510,PhantomBot,Player1Win,13288,9.89,False,2026-03-09T02:52:56.228661Z,2026-03-09T03:21:49.446920Z,2026-03-09T03:29:52.953197Z
4678600,41436,151,1032,WaterLeak,338,smallBly,Player1Win,9088,6.76,False,2026-03-09T02:52:53.426121Z,2026-03-09T03:31:07.316701Z,2026-03-09T03:34:40.241831Z
4678715,41436,156,1049,TheCatSC2Bot,948,titania,Tie,80641,60.0,True,2026-03-09T02:52:55.351510Z,2026-03-09T02:52:57.743977Z,2026-03-09T03:34:50.766534Z
4678480,41436,156,605,nida,960,BigDaddy,Player2Win,7338,5.46,False,2026-03-09T02:52:51.529364Z,2026-03-09T03:31:03.107949Z,2026-03-09T03:35:32.853378Z
4678441,41436,150,1038,PolyMorph,1023,MY_SCRIPTING_SON,Player1Win,30476,22.68,False,2026-03-09T02:52:50.935260Z,2026-03-09T03:18:06.051310Z,2026-03-09T03:36:53.317008Z
4678393,41436,155,223,DominionDog,262,whalemean,Player1Win,7525,5.6,False,2026-03-09T02:52:50.158789Z,2026-03-09T03:35:05.850939Z,2026-03-09T03:39:03.227296Z
4678763,41436,154,966,ArgoBot,1045,tito,Player1Win,10524,7.83,False,2026-03-09T02:52:56.167103Z,2026-03-09T03:38:17.196208Z,2026-03-09T03:41:14.844138Z
4678651,41436,155,779,oberon,948,titania,Player1Win,23280,17.32,False,2026-03-09T02:52:54.250491Z,2026-03-09T03:35:36.245210Z,2026-03-09T03:46:39.480720Z
4678519,41436,155,759,BotTato,340,MechaShark,Player1Win,14715,10.95,False,2026-03-09T02:52:52.131013Z,2026-03-09T03:41:18.971430Z,2026-03-09T03:48:00.784665Z
4678602,41436,156,1032,WaterLeak,1050,onlyfans,Player1Win,7514,5.59,False,2026-03-09T02:52:53.441065Z,2026-03-09T03:45:53.261535Z,2026-03-09T03:48:55.549575Z
4678527,41436,152,759,BotTato,168,sharkbot,Player2Win,28026,20.85,False,2026-03-09T02:52:52.245821Z,2026-03-09T03:43:51.340049Z,2026-03-09T04:02:56.228841Z
4678716,41436,151,827,smokinggunbot,971,Nothing,Player1Win,49104,36.54,False,2026-03-09T02:52:55.362219Z,2026-03-09T03:38:16.858864Z,2026-03-09T04:10:47.901743Z
4678768,41436,155,510,PhantomBot,248,Eris,Player2Win,15974,11.89,False,2026-03-09T02:52:56.261126Z,2026-03-09T04:11:39.057810Z,2026-03-09T04:21:52.489965Z
4678472,41436,151,446,Xena,168,sharkbot,Player1Win,13936,10.37,False,2026-03-09T02:52:51.366774Z,2026-03-09T04:15:56.116119Z,2026-03-09T04:25:21.602079Z
4678731,41436,154,971,Nothing,970,TheLAW,Player2Win,12131,9.03,False,2026-03-09T02:52:55.630598Z,2026-03-09T04:22:02.153771Z,2026-03-09T04:29:18.094224Z
4678517,41436,155,1026,WildLupo,948,titania,Player1Win,25987,19.34,False,2026-03-09T02:52:52.066118Z,2026-03-09T04:16:54.059219Z,2026-03-09T04:30:21.433869Z
4678535,41436,152,352,Belzebuth,1052,Starlight,Player1Crash,4,0.0,False,2026-03-09T02:52:52.360372Z,2026-03-09T04:31:50.313141Z,2026-03-09T04:32:07.003419Z
4678495,41436,152,718,Mulebot,262,whalemean,Player1Win,12375,9.21,False,2026-03-09T02:52:51.753766Z,2026-03-09T04:32:11.475306Z,2026-03-09T04:36:35.928061Z
4678769,41436,151,510,PhantomBot,1030,who,Player1Win,15828,11.78,False,2026-03-09T02:52:56.322543Z,2026-03-09T04:22:32.670598Z,2026-03-09T04:40:08.733829Z
4678666,41436,149,167,TyrT,168,sharkbot,Player1Win,11526,8.58,False,2026-03-09T02:52:54.532843Z,2026-03-09T04:37:42.858674Z,2026-03-09T04:41:42.359942Z
4678428,41436,151,1029,Chomppet,1023,MY_SCRIPTING_SON,InitializationError,0,,False,2026-03-09T02:52:50.736190Z,2026-03-09T04:40:44.035506Z,2026-03-09T04:41:45.812479Z
4678777,41436,151,699,Clicadinha,901,clone,Player2Win,29642,22.06,False,2026-03-09T02:52:56.450563Z,2026-03-09T04:25:34.395653Z,2026-03-09T04:45:48.746710Z
4678661,41436,152,262,whalemean,1045,tito,Player1Win,12142,9.03,False,2026-03-09T02:52:54.433983Z,2026-03-09T04:41:15.132542Z,2026-03-09T04:45:53.068497Z
4678429,41436,152,1029,Chomppet,940,Princess-Mika-Test,InitializationError,0,,False,2026-03-09T02:52:50.743324Z,2026-03-09T04:46:49.758289Z,2026-03-09T04:47:51.034628Z
4678570,41436,149,961,AvocaDOS,858,Crawler,Player1Win,11676,8.69,False,2026-03-09T02:52:52.936957Z,2026-03-09T04:48:21.788724Z,2026-03-09T04:52:53.216531Z
4678412,41436,151,1054,JimmyBotZ,1049,TheCatSC2Bot,Player1Win,13998,10.42,False,2026-03-09T02:52:50.453427Z,2026-03-09T04:50:54.164732Z,2026-03-09T04:53:22.629697Z
4678392,41436,156,223,DominionDog,346,Sharkling,Player1Win,24494,18.22,False,2026-03-09T02:52:50.149973Z,2026-03-09T04:42:46.374093Z,2026-03-09T04:55:29.146680Z
4678531,41436,155,759,BotTato,1045,tito,Player2Win,13833,10.29,False,2026-03-09T02:52:52.325907Z,2026-03-09T04:53:25.363805Z,2026-03-09T04:57:01.417116Z
4678583,41436,151,340,MechaShark,730,Deimos,Player2Win,11518,8.57,False,2026-03-09T02:52:53.138990Z,2026-03-09T04:52:24.355803Z,2026-03-09T04:57:10.541137Z
4678631,41436,151,960,BigDaddy,699,Clicadinha,Player2Win,10462,7.78,False,2026-03-09T02:52:53.929551Z,2026-03-09T04:52:24.848194Z,2026-03-09T04:57:37.448349Z
4678641,41436,151,346,Sharkling,248,Eris,Player2Win,14921,11.1,False,2026-03-09T02:52:54.068421Z,2026-03-09T04:57:59.556284Z,2026-03-09T05:10:18.914177Z
4678547,41436,155,729,Alexa,943,puck,Player2Win,15598,11.61,False,2026-03-09T02:52:52.553293Z,2026-03-09T05:08:34.043078Z,2026-03-09T05:13:56.230022Z
4678773,41436,154,248,Eris,1030,who,Player2Win,5204,3.87,False,2026-03-09T02:52:56.360467Z,2026-03-09T05:16:39.544834Z,2026-03-09T05:18:12.817435Z
4678729,41436,152,971,Nothing,876,GenesisLotus,Player1Win,11480,8.54,False,2026-03-09T02:52:55.567634Z,2026-03-09T05:15:38.529636Z,2026-03-09T05:19:48.753048Z
4678759,41436,149,966,ArgoBot,168,sharkbot,Player1Win,21743,16.18,False,2026-03-09T02:52:56.137755Z,2026-03-09T05:04:02.110743Z,2026-03-09T05:21:09.021882Z
4678610,41436,156,1032,WaterLeak,699,Clicadinha,Player1Win,7604,5.66,False,2026-03-09T02:52:53.551231Z,2026-03-09T05:22:13.126996Z,2026-03-09T05:25:51.398364Z
4678398,41436,154,223,DominionDog,966,ArgoBot,Player1TimeOut,3,0.0,False,2026-03-09T02:52:50.247575Z,2026-03-09T05:24:12.927678Z,2026-03-09T05:28:20.545629Z
4678549,41436,150,729,Alexa,940,Princess-Mika-Test,Player2Win,17765,13.22,False,2026-03-09T02:52:52.621585Z,2026-03-09T05:14:37.822125Z,2026-03-09T05:29:21.726666Z
4678533,41436,152,352,Belzebuth,809,PrimordialOrigin,Player1Crash,2,0.0,False,2026-03-09T02:52:52.343895Z,2026-03-09T05:31:16.633484Z,2026-03-09T05:31:34.121778Z
4678766,41436,152,168,sharkbot,1030,who,Player1Win,7608,5.66,False,2026-03-09T02:52:56.244333Z,2026-03-09T05:29:45.487651Z,2026-03-09T05:32:36.354045Z
4678706,41436,149,730,Deimos,510,PhantomBot,Player2Win,17977,13.38,False,2026-03-09T02:52:55.222713Z,2026-03-09T05:26:43.837258Z,2026-03-09T05:36:26.896286Z
4678506,41436,152,1026,WildLupo,352,Belzebuth,Player2Crash,0,,False,2026-03-09T02:52:51.930232Z,2026-03-09T05:37:19.024638Z,2026-03-09T05:39:13.427560Z
4678465,41436,156,446,Xena,346,Sharkling,Player2Win,15572,11.59,False,2026-03-09T02:52:51.264072Z,2026-03-09T05:32:16.800961Z,2026-03-09T05:43:06.633974Z
4678762,41436,156,966,ArgoBot,1030,who,Player1Win,6188,4.6,False,2026-03-09T02:52:56.160179Z,2026-03-09T05:42:51.790751Z,2026-03-09T05:45:09.728607Z
4678522,41436,152,759,BotTato,167,TyrT,Player1Win,18660,13.88,False,2026-03-09T02:52:52.155008Z,2026-03-09T05:43:53.013436Z,2026-03-09T05:50:42.959274Z
4678424,41436,156,1029,Chomppet,779,oberon,InitializationError,0,,False,2026-03-09T02:52:50.654280Z,2026-03-09T06:03:30.217364Z,2026-03-09T06:09:42.857498Z
4678575,41436,154,961,AvocaDOS,970,TheLAW,Player1Win,41356,30.77,False,2026-03-09T02:52:53.024935Z,2026-03-09T05:16:40.446823Z,2026-03-09T06:11:49.848456Z
4678396,41436,155,223,DominionDog,730,Deimos,Player1Win,15578,11.59,False,2026-03-09T02:52:50.230514Z,2026-03-09T06:09:01.531409Z,2026-03-09T06:14:05.336141Z
4678702,41436,156,858,Crawler,901,clone,Player2Win,15326,11.4,False,2026-03-09T02:52:55.137492Z,2026-03-09T06:18:06.225628Z,2026-03-09T06:21:07.693657Z
4678755,41436,154,940,Princess-Mika-Test,948,titania,Player1Win,12692,9.44,False,2026-03-09T02:52:56.041821Z,2026-03-09T06:45:52.547762Z,2026-03-09T06:55:19.755697Z
4678772,41436,152,40,SharpenedEdge,901,clone,Player2Win,18614,13.85,False,2026-03-09T02:52:56.347820Z,2026-03-09T07:03:00.410724Z,2026-03-09T07:13:37.744090Z
4678756,41436,155,970,TheLAW,40,SharpenedEdge,Player2Win,12596,9.37,False,2026-03-09T02:52:56.053915Z,2026-03-09T07:14:35.526258Z,2026-03-09T07:23:23.993544Z
4678757,41436,155,970,TheLAW,699,Clicadinha,Player2Win,13976,10.4,False,2026-03-09T02:52:56.060830Z,2026-03-09T07:31:13.418105Z,2026-03-09T07:41:28.447031Z
4678747,41436,156,708,Princess-Mika,699,Clicadinha,Player2Win,12016,8.94,False,2026-03-09T02:52:55.921483Z,2026-03-09T08:14:07.509611Z,2026-03-09T08:22:05.547848Z
4678752,41436,156,1023,MY_SCRIPTING_SON,948,titania,Player1Win,12985,9.66,False,2026-03-09T02:52:55.970223Z,2026-03-09T08:24:43.658120Z,2026-03-09T08:29:19.822774Z
4678750,41436,152,1023,MY_SCRIPTING_SON,117,Chance,Player2Win,8393,6.24,False,2026-03-09T02:52:55.953728Z,2026-03-09T10:05:38.429496Z,2026-03-09T10:07:43.355978Z
4678776,41436,156,117,Chance,948,titania,Player1Win,8869,6.6,False,2026-03-09T02:52:56.438882Z,2026-03-09T10:26:48.899704Z,2026-03-09T10:29:42.983963Z
4678765,41436,151,168,sharkbot,248,Eris,Player2Win,6296,4.68,False,2026-03-09T02:52:56.236937Z,2026-03-09T10:38:54.317239Z,2026-03-09T10:42:22.199268Z
4678751,41436,154,1023,MY_SCRIPTING_SON,981,KoB,Player2Win,15345,11.42,False,2026-03-09T02:52:55.960215Z,2026-03-09T11:24:30.135517Z,2026-03-09T11:41:44.790506Z
4678758,41436,154,970,TheLAW,901,clone,Player1Win,19910,14.81,False,2026-03-09T02:52:56.125806Z,2026-03-09T11:32:35.445884Z,2026-03-09T11:42:49.713780Z
4678770,41436,154,510,PhantomBot,1045,tito,Player1Win,27018,20.1,False,2026-03-09T02:52:56.329805Z,2026-03-09T22:17:49.226213Z,2026-03-09T22:33:31.936430Z
4678779,41436,150,981,KoB,948,titania,Tie,80641,60.0,True,2026-03-09T02:52:56.526056Z,2026-03-12T06:47:51.111411Z,2026-03-12T08:12:52.150247Z
4678775,41436,151,117,Chance,981,KoB,MatchCancelled,0,,False,2026-03-09T02:52:56.431459Z,2026-03-09T04:19:32.407831Z,2026-03-09T06:30:00.148965Z
4678601,41436,156,1032,WaterLeak,960,BigDaddy,Player1Win,8513,6.33,False,2026-03-09T02:52:53.432864Z,2026-03-09T06:30:48.435848Z,2026-03-09T06:35:20.633526Z
4678739,41436,155,943,puck,948,titania,Player1Win,17240,12.83,False,2026-03-09T02:52:55.743409Z,2026-03-09T06:36:18.921209Z,2026-03-09T06:44:00.827711Z
4678489,41436,150,605,nida,699,Clicadinha,Player1Win,13570,10.1,False,2026-03-09T02:52:51.644300Z,2026-03-09T06:36:19.435351Z,2026-03-09T06:45:06.224166Z
4678696,41436,151,858,Crawler,971,Nothing,Player2Win,14693,10.93,False,2026-03-09T02:52:55.033961Z,2026-03-09T06:41:20.052812Z,2026-03-09T06:48:08.216947Z
